Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 31812 rows, 20635 columns and 64387 nonzeros
Model fingerprint: 0xe16b265d
Variable types: 20040 continuous, 595 integer (595 binary)
Coefficient statistics:
  Matrix range     [1e-03, 1e+03]
  Objective range  [6e-04, 1e+03]
  Bounds range     [8e+01, 1e+03]
  RHS range        [2e-01, 1e+03]
Found heuristic solution: objective 31712.765295
Presolve removed 16148 rows and 16054 columns
Presolve time: 0.40s
Presolved: 15664 rows, 4581 columns, 39622 nonzeros
Variable types: 3989 continuous, 592 integer (592 binary)

Root relaxation: objective 1.376889e+04, 4094 iterations, 0.46 seconds (0.47 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 15190.7411    0  260 28322.3077 15190.7411  46.4%     -   17s
     0     0 15191.2956    0  228 28322.3077 15191.2956  46.4%     -   17s
     0     0 15191.5653    0  249 28322.3077 15191.5653  46.4%     -   18s
     0     0 15581.2906    0  267 28322.3077 15581.2906  45.0%     -   20s
H    0     0                    28277.463396 15581.3206  44.9%     -   20s
     0     0 15617.2443    0  270 28277.4634 15617.2443  44.8%     -   21s
     0     0 15624.6357    0  271 28277.4634 15624.6357  44.7%     -   21s
     0     0 15628.0308    0  256 28277.4634 15628.0308  44.7%     -   22s
     0     0 15630.9553    0  285 28277.4634 15630.9553  44.7%     -   22s
     0     0 15632.1548    0  262 28277.4634 15632.1548  44.7%     -   22s
     0     0 15633.6530    0  258 28277.4634 15633.6530  44.7%     -   22s
     0     0 15635.3707    0  270 28277.4634 15635.3707  44.7%     -   23s
     0     0 15636.5397    0  285 28277.4634 15636.5397  44.7%     -   23s
     0     0 15637.3683    0  256 28277.4634 15637.3683  44.7%     -   23s
     0     0 15638.4676    0  261 28277.4634 15638.4676  44.7%     -   23s
     0     0 15639.1218    0  262 28277.4634 15639.1218  44.7%     -   23s
     0     0 15639.7233    0  258 28277.4634 15639.7233  44.7%     -   23s
     0     0 15640.3692    0  278 28277.4634 15640.3692  44.7%     -   24s
     0     0 15640.8496    0  265 28277.4634 15640.8496  44.7%     -   24s
     0     0 15806.5086    0  275 28277.4634 15806.5086  44.1%     -   27s
H    0     0                    24207.936011 15806.5322  34.7%     -   28s
H    0     0                    23739.255011 15806.5322  33.4%     -   28s
     0     0 15861.2898    0  277 23739.2550 15861.2898  33.2%     -   29s
     0     0 15874.3336    0  292 23739.2550 15874.3336  33.1%     -   29s
     0     0 15884.1890    0  277 23739.2550 15884.1890  33.1%     -   30s
     0     0 15889.6130    0  282 23739.2550 15889.6130  33.1%     -   30s
     0     0 15892.7783    0  316 23739.2550 15892.7783  33.1%     -   31s
     0     0 15895.1959    0  262 23739.2550 15895.1959  33.0%     -   31s
     0     0 15897.8409    0  261 23739.2550 15897.8409  33.0%     -   31s
     0     0 15899.3667    0  326 23739.2550 15899.3667  33.0%     -   31s
     0     0 15901.1971    0  283 23739.2550 15901.1971  33.0%     -   32s
     0     0 15904.1622    0  279 23739.2550 15904.1622  33.0%     -   32s
     0     0 15906.0990    0  314 23739.2550 15906.0990  33.0%     -   32s
     0     0 15907.4243    0  292 23739.2550 15907.4243  33.0%     -   32s
     0     0 15909.0388    0  296 23739.2550 15909.0388  33.0%     -   32s
     0     0 15910.4075    0  269 23739.2550 15910.4075  33.0%     -   32s
     0     0 15912.0103    0  305 23739.2550 15912.0103  33.0%     -   33s
     0     0 15912.7095    0  309 23739.2550 15912.7095  33.0%     -   33s
     0     0 15913.8883    0  297 23739.2550 15913.8883  33.0%     -   33s
     0     0 15914.8839    0  289 23739.2550 15914.8839  33.0%     -   33s
     0     0 15916.0775    0  293 23739.2550 15916.0775  33.0%     -   34s
     0     0 15917.2591    0  301 23739.2550 15917.2591  32.9%     -   34s
     0     0 15918.0220    0  278 23739.2550 15918.0220  32.9%     -   34s
     0     0 15918.6813    0  280 23739.2550 15918.6813  32.9%     -   34s
     0     0 15950.3336    0  282 23739.2550 15950.3336  32.8%     -   36s
     0     0 15966.9841    0  312 23739.2550 15966.9841  32.7%     -   37s
     0     0 15971.2634    0  319 23739.2550 15971.2634  32.7%     -   37s
     0     0 15975.0518    0  287 23739.2550 15975.0518  32.7%     -   38s
     0     0 15978.1653    0  304 23739.2550 15978.1653  32.7%     -   38s
     0     0 15980.2664    0  293 23739.2550 15980.2664  32.7%     -   38s
     0     0 15981.5980    0  301 23739.2550 15981.5980  32.7%     -   38s
