Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 6121 rows, 1150 columns and 13766 nonzeros
Model fingerprint: 0x2e1ef4a9
Variable types: 150 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 352164.62500
Presolve removed 77 rows and 37 columns
Presolve time: 0.08s
Presolved: 6044 rows, 1113 columns, 19512 nonzeros
Variable types: 115 continuous, 998 integer (998 binary)

Root relaxation: objective 2.945352e+05, 1866 iterations, 0.11 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 303222.654    0  641 306146.542 303222.654  0.96%     -   10s
     0     0 303231.241    0  647 306146.542 303231.241  0.95%     -   10s
     0     0 303239.083    0  641 306146.542 303239.083  0.95%     -   11s
     0     0 303245.165    0  643 306146.542 303245.165  0.95%     -   11s
     0     0 303252.441    0  643 306146.542 303252.441  0.95%     -   11s
     0     0 303261.401    0  605 306146.542 303261.401  0.94%     -   11s
     0     0 303270.148    0  654 306146.542 303270.148  0.94%     -   11s
     0     0 303277.856    0  653 306146.542 303277.856  0.94%     -   11s
     0     0 303291.053    0  650 306146.542 303291.053  0.93%     -   11s
     0     0 303301.375    0  655 306146.542 303301.375  0.93%     -   11s
     0     0 303310.564    0  650 306146.542 303310.564  0.93%     -   11s
     0     0 303320.455    0  650 306146.542 303320.455  0.92%     -   12s
     0     0 303336.332    0  656 306146.542 303336.332  0.92%     -   12s
     0     0 303346.782    0  663 306146.542 303346.782  0.91%     -   12s
     0     0 303352.792    0  658 306146.542 303352.792  0.91%     -   12s
     0     0 303359.804    0  655 306146.542 303359.804  0.91%     -   12s
     0     0 303367.806    0  650 306146.542 303367.806  0.91%     -   12s
     0     0 303376.118    0  659 306146.542 303376.118  0.90%     -   12s
     0     0 303384.589    0  656 306146.542 303384.589  0.90%     -   12s
     0     0 303394.724    0  651 306146.542 303394.724  0.90%     -   12s
     0     0 303401.298    0  663 306146.542 303401.298  0.90%     -   13s
     0     0 303411.121    0  662 306146.542 303411.121  0.89%     -   13s
     0     0 303416.186    0  661 306146.542 303416.186  0.89%     -   13s
     0     0 303424.696    0  665 306146.542 303424.696  0.89%     -   13s
     0     0 303432.170    0  668 306146.542 303432.170  0.89%     -   13s
     0     0 303439.178    0  670 306146.542 303439.178  0.88%     -   13s
     0     0 303446.888    0  664 306146.542 303446.888  0.88%     -   13s
     0     0 303452.480    0  665 306146.542 303452.480  0.88%     -   13s
     0     0 303458.087    0  661 306146.542 303458.087  0.88%     -   13s
     0     0 303467.091    0  661 306146.542 303467.091  0.88%     -   14s
     0     0 303474.655    0  656 306146.542 303474.655  0.87%     -   14s
     0     0 303481.746    0  657 306146.542 303481.746  0.87%     -   14s
     0     0 303490.992    0  671 306146.542 303490.992  0.87%     -   14s
     0     0 303498.248    0  673 306146.542 303498.248  0.87%     -   14s
     0     0 303503.037    0  673 306146.542 303503.037  0.86%     -   14s
     0     0 303512.317    0  678 306146.542 303512.317  0.86%     -   14s
     0     0 303520.656    0  677 306146.542 303520.656  0.86%     -   14s
     0     0 303527.152    0  674 306146.542 303527.152  0.86%     -   15s
     0     0 303532.861    0  669 306146.542 303532.861  0.85%     -   15s
     0     0 303537.468    0  672 306146.542 303537.468  0.85%     -   15s
     0     0 303544.778    0  678 306146.542 303544.778  0.85%     -   15s
     0     0 303551.823    0  674 306146.542 303551.823  0.85%     -   15s
     0     0 303555.937    0  675 306146.542 303555.937  0.85%     -   15s
     0     0 303566.239    0  672 306146.542 303566.239  0.84%     -   15s
