Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 4081 rows, 1100 columns and 9466 nonzeros
Model fingerprint: 0xf5a21d67
Variable types: 100 continuous, 1000 integer (1000 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 252909.03700
Presolve removed 47 rows and 44 columns
Presolve time: 0.06s
Presolved: 4034 rows, 1056 columns, 13286 nonzeros
Variable types: 74 continuous, 982 integer (982 binary)

Root relaxation: objective 2.118770e+05, 1382 iterations, 0.08 seconds (0.09 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 216854.327    0  697 222762.068 216854.327  2.65%     -    6s
     0     0 216858.310    0  701 222762.068 216858.310  2.65%     -    6s
     0     0 216860.054    0  701 222762.068 216860.054  2.65%     -    6s
     0     0 216885.247    0  700 222762.068 216885.247  2.64%     -    6s
     0     0 216886.126    0  699 222762.068 216886.126  2.64%     -    6s
H    0     0                    221987.78600 216886.126  2.30%     -    6s
     0     2 216886.126    0  699 221987.786 216886.126  2.30%     -    6s
H   26    26                    221964.91900 216886.126  2.29%   189    8s
H   52    52                    221847.48400 216886.126  2.24%   166    9s
H   52    52                    221791.18600 216886.126  2.21%   166    9s
    64    66 217853.798   41  615 221791.186 216886.126  2.21%   177   10s
H   81    81                    221716.38600 216886.126  2.18%   174   10s
H   81    81                    221667.38600 216886.126  2.16%   174   10s
H  104   104                    221640.36000 216886.126  2.15%   157   11s
H  104   104                    221486.00200 216886.126  2.08%   157   11s
H  104   104                    221480.00200 216886.126  2.07%   157   11s
H  104   104                    221463.98600 216886.126  2.07%   157   11s
H  104   104                    221448.00200 216886.126  2.06%   157   11s
H  130   130                    221423.68400 216886.126  2.05%   137   11s
H  135   135                    221324.28400 216886.126  2.01%   135   12s
H  135   135                    221311.60200 216886.126  2.00%   135   12s
H  135   135                    221305.28400 216886.126  2.00%   135   12s
H  135   135                    221299.28400 216886.126  1.99%   135   12s
H  135   135                    221293.28400 216886.126  1.99%   135   12s
H  216   215                    221163.80200 216886.126  1.93%   124   13s
H  216   215                    221157.80200 216886.126  1.93%   124   13s
H  234   233                    221145.77600 216886.126  1.93%   119   14s
H  234   233                    221141.78600 216886.126  1.92%   119   14s
   270   271 220015.287  169  308 221141.786 216886.126  1.92%   116   15s
H  300   295                    221117.02720 216886.126  1.91%   108   16s
H  324   307                    221094.80200 216886.126  1.90%   106   18s
   440   411 219131.408   97  480 221094.802 216891.845  1.90%  90.1   20s
   531   499 219702.792  119  699 221094.802 216891.845  1.90%  85.2   26s
   557   516 217206.259   30  706 221094.802 217206.259  1.76%  81.3   30s
   593   540 220224.064  149  734 221094.802 217570.253  1.59%  76.3   35s
   637   570 219132.888  132  738 221094.802 217799.257  1.49%  71.1   40s
   673   594 218268.691   85  760 221094.802 217949.884  1.42%  67.3   45s
   714   621 220015.535  170  768 221094.802 218052.481  1.38%  63.4   50s
   737   636 219132.888  132  776 221094.802 218138.208  1.34%  61.4   55s
   763   654 218233.819   10  773 221094.802 218233.819  1.29%  59.3   60s
   798   677 218312.173   33  778 221094.802 218312.173  1.26%  56.7   65s
   830   698 218987.278   92  783 221094.802 218374.593  1.23%  54.5   71s
   877   731 220197.086  146  596 221094.802 218400.192  1.22%   145   75s
   907   751 218423.702   59  790 221094.802 218423.702  1.21%   140   80s
   937   771 219132.888  132  796 221094.802 218478.705  1.18%   136   85s
   978   799 218523.961   59  794 221094.802 218523.961  1.16%   130   90s
  1010   820 220019.589  171  771 221094.802 218561.466  1.15%   126   95s
  1047   845 220275.832  153  795 221094.802 218597.817  1.13%   121  100s
  1069   859 218635.891   24  798 221094.802 218635.891  1.11%   119  105s
  1093   875 220224.064  149  800 221094.802 218669.033  1.10%   116  110s
  1124   896 218691.337   79  802 221094.802 218691.337  1.09%   113  115s
  1152   915 218713.871    2  788 221094.802 218713.871  1.08%   110  120s
  1190   940 219664.585  118  800 221094.802 218738.897  1.07%   107  125s
  1221   961 219273.275  101  796 221094.802 218755.777  1.06%   104  130s
  1248   979 220164.169  188  801 221094.802 218769.913  1.05%   102  135s
  1277   998 220197.086  146  795 221094.802 218787.453  1.04%  99.5  140s
  1314  1023 220015.535  170  796 221094.802 218802.753  1.04%  96.7  145s
  1344  1044 218806.436   66  737 221094.802 218806.436  1.04%   174  150s
  1366  1059 218815.076   39  793 221094.802 218815.076  1.03%   171  155s
  1394  1078 218828.048   79  800 221094.802 218828.048  1.03%   168  160s
  1423  1097 220018.034  174  800 221094.802 218841.497  1.02%   165  165s
  1452  1116 218856.440    2  778 221094.802 218856.440  1.01%   161  170s
  1478  1134 218864.119   59  803 221094.802 218864.119  1.01%   158  175s
  1499  1148 218871.269  118  804 221094.802 218871.269  1.01%   156  180s
  1524  1164 218877.058   79  802 221094.802 218877.058  1.00%   154  185s
  1551  1182 220391.514  163  802 221094.802 218885.022  1.00%   151  190s
  1570  1195 219356.811  108  801 221094.802 218890.917  1.00%   149  195s
  1599  1214 218902.195  118  798 221094.802 218902.195  0.99%   146  200s
  1616  1226 218908.357   19  808 221094.802 218908.357  0.99%   145  205s
  1647  1246 220275.832  153  808 221094.802 218913.765  0.99%   142  210s
  1667  1260 220323.873  159  806 221094.802 218918.409  0.98%   141  215s
  1695  1278 219053.212  128  815 221094.802 218924.557  0.98%   138  220s
  1723  1297 220018.034  174  810 221094.802 218933.093  0.98%   136  225s
  1746  1312 218941.128    4  810 221094.802 218941.128  0.97%   134  230s
  1773  1332 218946.424   85  710 221094.802 218946.424  0.97%   182  235s
  1786  1341 220422.325  194  805 221094.802 218947.465  0.97%   181  240s
  1805  1353 220392.296  191  804 221094.802 218951.549  0.97%   179  245s
  1825  1367 220750.450  204  805 221094.802 218954.891  0.97%   177  250s
  1841  1377 219348.704  107  814 221094.802 218958.214  0.97%   176  255s
  1863  1392 218963.051   10  813 221094.802 218963.051  0.96%   174  260s
  1879  1403 219835.678  123  809 221094.802 218966.654  0.96%   172  265s
  1900  1417 218971.383   47  809 221094.802 218971.383  0.96%   170  270s
  1922  1431 218976.571    3  780 221094.802 218976.571  0.96%   168  275s
  1947  1448 220275.832  153  799 221094.802 218983.153  0.96%   166  280s
  1970  1463 219356.811  108  810 221094.802 218989.778  0.95%   164  285s
  1988  1475 218995.600   69  805 221094.802 218995.600  0.95%   163  290s
  2012  1491 220422.325  194  806 221094.802 218999.327  0.95%   161  295s
  2035  1507 220272.230  155  807 221094.802 219002.305  0.95%   159  300s
  2057  1521 219006.305   30  812 221094.802 219006.305  0.94%   157  305s
H 2072  1449                    221078.22720 219009.546  0.94%   156  308s
H 2072  1371                    221062.96200 219009.546  0.93%   156  308s
  2083  1379 219011.150   81  809 221062.962 219011.150  0.93%   155  310s
H 2083  1305                    221058.77600 219012.065  0.93%   155  310s
  2104  1319 219017.668   63  808 221058.776 219017.668  0.92%   154  315s
  2129  1335 219022.877   47  812 221058.776 219022.877  0.92%   152  320s
H 2146  1274                    221044.60120 219026.006  0.91%   151  323s
H 2146  1204                    221011.02720 219026.006  0.90%   151  323s
  2155  1211 219959.052  130  642 221011.027 219026.028  0.90%   189  325s
  2166  1218 219026.415   39  801 221011.027 219026.415  0.90%   188  330s
  2180  1228 220542.719  198  803 221011.027 219028.410  0.90%   187  335s
  2199  1240 219030.831  118  812 221011.027 219030.831  0.90%   186  340s
  2217  1252 220123.371  183  813 221011.027 219034.374  0.89%   184  345s
  2237  1266 219132.888  132  806 221011.027 219037.950  0.89%   182  351s
  2252  1276 219040.655    2  808 221011.027 219040.655  0.89%   181  355s
  2274  1290 219044.577   26  812 221011.027 219044.577  0.89%   179  360s
  2297  1306 219047.935   55  813 221011.027 219047.935  0.89%   178  365s
  2319  1320 220221.233  149  811 221011.027 219051.264  0.89%   176  370s
H 2319  1251                    220974.28400 219052.185  0.87%   176  370s
  2343  1267 219055.618  101  811 220974.284 219055.618  0.87%   174  375s
  2363  1281 219059.591   10  809 220974.284 219059.591  0.87%   173  380s
H 2380  1223                    220969.88300 219062.793  0.86%   171  385s
H 2397  1168                    220960.88300 219065.518  0.86%   170  389s
  2406  1174 219068.069   63  808 220960.883 219068.069  0.86%   170  390s
  2426  1188 220392.709  191  804 220960.883 219072.552  0.85%   168  395s
  2450  1204 219075.435   74  801 220960.883 219075.435  0.85%   167  400s
H 2459  1145                    220956.88400 219076.962  0.85%   166  402s
  2475  1155 220010.688  173  815 220956.884 219078.281  0.85%   165  405s
  2491  1166 220715.957  160  818 220956.884 219080.332  0.85%   164  410s
  2513  1182 219080.994   95  757 220956.884 219080.994  0.85%   193  415s
