Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 40151 rows, 7150 columns and 89997 nonzeros
Model fingerprint: 0x5b53b6fb
Variable types: 5150 continuous, 2000 integer (2000 binary)
Coefficient statistics:
  Matrix range     [1e-04, 5e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [5e+01, 2e+02]
  RHS range        [2e-01, 3e+02]
Found heuristic solution: objective 8127.8666263
Presolve removed 150 rows and 5301 columns
Presolve time: 0.46s
Presolved: 40001 rows, 1849 columns, 120957 nonzeros
Found heuristic solution: objective 7353.9548934
Variable types: 100 continuous, 1749 integer (1749 binary)
Root relaxation presolved: 1849 rows, 41850 columns, 122806 nonzeros


Root relaxation: objective 6.383064e+03, 4403 iterations, 0.78 seconds (0.93 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  1277   996 6754.46054  205 1010 6762.17494 6754.46054  0.11%   231 1020s
  1285  1002 6754.50402   25 1029 6762.17494 6754.50402  0.11%   230 1025s
  1287  1003 6757.16772  392 1004 6762.17494 6754.51598  0.11%   229 1032s
  1291  1006 6754.54569  181 1030 6762.17494 6754.54569  0.11%   229 1035s
  1298  1010 6754.55583  350 1023 6762.17494 6754.55583  0.11%   227 1040s
  1300  1012 6754.56991  198 1024 6762.17494 6754.56991  0.11%   227 1045s
  1310  1018 6754.58581  132 1029 6762.17494 6754.58581  0.11%   225 1051s
  1311  1019 6754.59338   65 1008 6762.17494 6754.59338  0.11%   225 1055s
  1318  1024 6754.62173   18 1035 6762.17494 6754.62173  0.11%   224 1062s
  1319  1024 6754.63215  250 1019 6762.17494 6754.63215  0.11%   224 1066s
  1328  1030 6754.67330   27 1036 6762.17494 6754.67330  0.11%   222 1070s
  1330  1032 6756.91218  399 1025 6762.17494 6754.68584  0.11%   222 1078s
  1332  1033 6754.71029  239 1044 6762.17494 6754.71029  0.11%   222 1080s
  1341  1039 6754.72799  205 1034 6762.17494 6754.72799  0.11%   220 1086s
  1342  1040 6754.74356  138 1029 6762.17494 6754.74356  0.11%   220 1091s
  1348  1044 6754.78256  290 1051 6762.17494 6754.78256  0.11%   219 1095s
  1350  1045 6754.79560  188 1028 6762.17494 6754.79560  0.11%   219 1103s
  1352  1046 6754.81666  266 1043 6762.17494 6754.81666  0.11%   218 1105s
  1362  1053 6754.84334   87 1043 6762.17494 6754.84334  0.11%   217 1112s
  1363  1054 6754.85235  164 1036 6762.17494 6754.85235  0.11%   217 1116s
  1369  1058 6754.87609  263 1030 6762.17494 6754.87609  0.11%   216 1120s
  1372  1060 6754.88923  205 1018 6762.17494 6754.88923  0.11%   215 1127s
  1375  1062 6754.91225  316 1040 6762.17494 6754.91225  0.11%   215 1130s
  1380  1065 6754.92784  134 1028 6762.17494 6754.92784  0.11%   214 1138s
  1381  1066 6754.93826  129 1030 6762.17494 6754.93826  0.11%   214 1140s
  1389  1071 6757.50564  406 1040 6762.17494 6754.95927  0.11%   213 1146s
  1390  1072 6754.96995   36 1027 6762.17494 6754.96995  0.11%   212 1151s
  1395  1075 6754.99438   67 1038 6762.17494 6754.99438  0.11%   212 1155s
  1401  1079 6755.01808  129 1037 6762.17494 6755.01808  0.11%   211 1164s
  1402  1080 6755.03296  237 1043 6762.17494 6755.03296  0.11%   211 1165s
  1410  1085 6755.04908  132 1050 6762.17494 6755.04908  0.11%   209 1172s
  1411  1086 6755.06125   65 1040 6762.17494 6755.06125  0.11%   209 1176s
  1415  1088 6755.08262  263 1030 6762.17494 6755.08262  0.10%   209 1180s
  1419  1091 6755.09992  250 1032 6762.17494 6755.09992  0.10%   208 1188s
  1422  1093 6757.64615  404 1036 6762.17494 6755.12720  0.10%   208 1190s
  1430  1098 6756.91218  399 1022 6762.17494 6755.14399  0.10%   206 1196s
  1431  1099 6755.15866  239 1019 6762.17494 6755.15866  0.10%   206 1200s
  1438  1104 6755.19090   36 1057 6762.17494 6755.19090  0.10%   205 1205s
  1442  1106 6755.20477  138 1031 6762.17494 6755.20477  0.10%   205 1213s
  1446  1109 6755.22465  135 1018 6762.17494 6755.22465  0.10%   204 1215s
  1451  1112 6755.23218  352 1024 6762.17494 6755.23218  0.10%   204 1220s
  1453  1114 6755.24407  367 1037 6762.17494 6755.24407  0.10%   203 1225s
  1461  1119 6755.26082  374 1020 6762.17494 6755.26082  0.10%   202 1231s
  1462  1120 6755.26780   87 1025 6762.17494 6755.26780  0.10%   202 1235s
  1473  1127 6755.28999  350 1029 6762.17494 6755.28999  0.10%   200 1243s
  1474  1128 6755.29964  179 1043 6762.17494 6755.29964  0.10%   200 1247s
  1479  1131 6757.50564  406 1017 6762.17494 6755.31793  0.10%   200 1250s
  1483  1134 6755.32921   40 1012 6762.17494 6755.32921  0.10%   199 1257s
  1488  1137 6755.35397  187 1037 6762.17494 6755.35397  0.10%   198 1260s
  1490  1138 6755.36597   36 1031 6762.17494 6755.36597  0.10%   198 1268s
  1493  1140 6755.38352  141 1043 6762.17494 6755.38352  0.10%   198 1270s
  1498  1144 6755.40487  350 1036 6762.17494 6755.40487  0.10%   197 1278s
  1500  1145 6755.43100  198 1032 6762.17494 6755.43100  0.10%   197 1280s
  1506  1149 6755.44508  214 1048 6762.17494 6755.44508  0.10%   196 1286s
  1507  1150 6755.45692  175 1046 6762.17494 6755.45692  0.10%   196 1291s
  1513  1154 6755.48459  180 1034 6762.17494 6755.48459  0.10%   195 1295s
  1516  1156 6755.49883  121 1029 6762.17494 6755.49883  0.10%   195 1302s
  1522  1160 6757.64615  404 1044 6762.17494 6755.52460  0.10%   194 1305s
  1526  1162 6755.53907  359 1052 6762.17494 6755.53907  0.10%   194 1313s
  1528  1164 6755.55900   27 1038 6762.17494 6755.55900  0.10%   193 1315s
  1533  1167 6755.57063  310 1044 6762.17494 6755.57063  0.10%   193 1320s
  1535  1168 6755.58724  183 1038 6762.17494 6755.58724  0.10%   192 1326s
  1543  1174 6757.49104  402 1051 6762.17494 6755.60280  0.10%   191 1330s
  1545  1175 6755.61322  101 1035 6762.17494 6755.61322  0.10%   191 1335s
  1553  1180 6755.64877  367 1045 6762.17494 6755.64877  0.10%   190 1340s
  1558  1184 6755.65097  127 1034 6762.17494 6755.65097  0.10%   190 1346s
  1565  1189 6755.65125  301  859 6762.17494 6755.65125  0.10%   324 1353s
  1566  1190 6757.50564  406  812 6762.17494 6755.65125  0.10%   324 1365s
  1567  1191 6755.65125  138  850 6762.17494 6755.65125  0.10%   323 1371s
  1568  1191 6755.65125  214  902 6762.17494 6755.65125  0.10%   323 1375s
  1570  1193 6755.65125  335  967 6762.17494 6755.65125  0.10%   323 1380s
  1577  1197 6755.65329  205 1016 6762.17494 6755.65329  0.10%   321 1386s
  1578  1198 6755.66342  242 1025 6762.17494 6755.66342  0.10%   321 1390s
  1582  1201 6755.69269   77 1028 6762.17494 6755.69269  0.10%   320 1398s
  1586  1203 6755.70770  290 1017 6762.17494 6755.70770  0.10%   319 1400s
  1588  1205 6755.73375  187  984 6762.17494 6755.73375  0.10%   319 1408s
  1591  1207 6755.75807  181  998 6762.17494 6755.75807  0.09%   318 1410s
  1596  1210 6755.80089  186 1008 6762.17494 6755.80089  0.09%   317 1419s
  1597  1211 6755.81942   91 1008 6762.17494 6755.81942  0.09%   317 1420s
  1604  1215 6755.83992  385 1017 6762.17494 6755.83992  0.09%   316 1425s
  1606  1217 6755.88184  214 1010 6762.17494 6755.88184  0.09%   316 1430s
  1611  1220 6755.89990   65 1010 6762.17494 6755.89990  0.09%   315 1435s
  1612  1221 6755.92554  329 1000 6762.17494 6755.92554  0.09%   314 1440s
  1620  1226 6755.95497  293 1009 6762.17494 6755.95497  0.09%   313 1446s
  1621  1227 6755.99474  378 1003 6762.17494 6755.99474  0.09%   313 1451s
  1629  1232 6756.03331  235 1009 6762.17494 6756.03331  0.09%   311 1455s
  1631  1233 6756.05174  239 1030 6762.17494 6756.05174  0.09%   311 1462s
  1634  1235 6756.07778   18 1009 6762.17494 6756.07778  0.09%   310 1465s
  1638  1238 6756.10920   36 1005 6762.17494 6756.10920  0.09%   309 1473s
  1640  1239 6756.14649   69 1021 6762.17494 6756.14649  0.09%   309 1475s
  1645  1243 6756.15924  101 1040 6762.17494 6756.15924  0.09%   308 1480s
  1646  1243 6756.18697  135 1007 6762.17494 6756.18697  0.09%   308 1485s
  1655  1249 6756.22417  167 1027 6762.17494 6756.22417  0.09%   306 1490s
  1657  1251 6756.24305  243 1003 6762.17494 6756.24305  0.09%   306 1497s
  1660  1253 6756.28178  168 1023 6762.17494 6756.28178  0.09%   305 1500s
  1667  1257 6756.30553  138 1019 6762.17494 6756.30553  0.09%   304 1508s
  1669  1259 6756.33028  263 1016 6762.17494 6756.33028  0.09%   304 1510s
  1676  1263 6756.34471  219 1042 6762.17494 6756.34471  0.09%   302 1515s
  1677  1264 6756.36557  205 1034 6762.17494 6756.36557  0.09%   302 1520s
  1686  1270 6756.41130  290 1034 6762.17494 6756.41130  0.09%   301 1525s
  1688  1271 6756.44084  187  998 6762.17494 6756.44084  0.08%   300 1532s
  1692  1274 6756.46944  339 1030 6762.17494 6756.46944  0.08%   299 1535s
  1695  1276 6756.48588   67 1031 6762.17494 6756.48588  0.08%   299 1543s
  1698  1278 6756.50331  350 1036 6762.17494 6756.50331  0.08%   298 1545s
  1704  1282 6756.52608  385 1025 6762.17494 6756.52608  0.08%   297 1553s
  1705  1283 6758.37481  402 1041 6762.17494 6756.53872  0.08%   297 1555s
  1710  1286 6756.55308  132 1060 6762.17494 6756.55308  0.08%   296 1560s
  1712  1287 6756.58140  329 1023 6762.17494 6756.58140  0.08%   296 1565s
  1719  1292 6756.59954  250 1039 6762.17494 6756.59954  0.08%   295 1570s
  1720  1293 6756.61781  293 1048 6762.17494 6756.61781  0.08%   295 1575s
  1729  1299 6756.65665  235 1044 6762.17494 6756.65665  0.08%   293 1582s
  1730  1299 6756.91218  399 1034 6762.17494 6756.67524  0.08%   293 1586s
  1733  1301 6756.70896  310 1057 6762.17494 6756.70896  0.08%   292 1590s
  1738  1305 6756.72925   36 1046 6762.17494 6756.72925  0.08%   292 1598s
  1739  1305 6756.73916  366 1032 6762.17494 6756.73916  0.08%   291 1600s
  1747  1311 6756.76183  357 1051 6762.17494 6756.76183  0.08%   290 1606s
  1748  1311 6756.76815  290 1026 6762.17494 6756.76815  0.08%   290 1610s
  1753  1315 6756.78438  367 1048 6762.17494 6756.78438  0.08%   289 1615s
  1755  1316 6756.80668  167 1032 6762.17494 6756.80668  0.08%   289 1620s
  1764  1322 6756.82529  391 1035 6762.17494 6756.82529  0.08%   287 1626s
  1765  1323 6756.83915  301 1026 6762.17494 6756.83915  0.08%   287 1631s
  1774  1329 6756.86374  179 1048 6762.17494 6756.86374  0.08%   286 1638s
  1775  1329 6756.87089  316 1022 6762.17494 6756.87089  0.08%   285 1642s
  1780  1333 6756.88788  134 1033 6762.17494 6756.88788  0.08%   285 1648s
  1781  1333 6756.89798  129 1031 6762.17494 6756.89798  0.08%   285 1651s
  1787  1337 6757.16772  392 1039 6762.17494 6756.91562  0.08%   284 1655s
  1792  1341 6756.92833  339 1035 6762.17494 6756.92833  0.08%   283 1663s
  1796  1343 6756.94625  186 1036 6762.17494 6756.94625  0.08%   282 1665s
  1802  1347 6756.96216  237 1023 6762.17494 6756.96216  0.08%   281 1673s
  1804  1349 6756.98673  385 1041 6762.17494 6756.98673  0.08%   281 1675s
  1812  1354 6757.00260  329 1041 6762.17494 6757.00260  0.08%   280 1681s
  1813  1355 6757.01861  180 1031 6762.17494 6757.01861  0.08%   279 1686s
  1821  1360 6757.05810  378 1047 6762.17494 6757.05810  0.08%   278 1690s
  1823  1361 6757.16905  392 1032 6762.17494 6757.06803  0.08%   278 1696s
  1830  1366 6757.08956  399 1043 6762.17494 6757.08956  0.08%   277 1702s
  1831  1367 6757.10266  239 1022 6762.17494 6757.10266  0.08%   277 1707s
  1837  1371 6757.12890  115 1039 6762.17494 6757.12890  0.07%   276 1710s
  1842  1374 6757.13806  138 1029 6762.17494 6757.13806  0.07%   275 1717s
  1845  1376 6757.15140  101 1047 6762.17494 6757.15140  0.07%   275 1720s
  1850  1379 6757.16644  188 1036 6762.17494 6757.16644  0.07%   274 1728s
  1852  1381 6757.17720  266 1047 6762.17494 6757.17720  0.07%   274 1730s
  1856  1383 6757.18344  345 1056 6762.17494 6757.18344  0.07%   273 1735s
  1860  1386 6757.19672  168 1034 6762.17494 6757.19672  0.07%   272 1740s
  1863  1388 6757.20520  164 1028 6762.17494 6757.20520  0.07%   272 1747s
  1867  1391 6757.22069  138 1031 6762.17494 6757.22069  0.07%   271 1750s
  1869  1392 6757.23263  263 1039 6762.17494 6757.23263  0.07%   271 1757s
  1873  1395 6757.25891  350 1037 6762.17494 6757.25891  0.07%   271 1760s
  1879  1399 6757.50564  406 1030 6762.17494 6757.27050  0.07%   270 1768s
  1881  1400 6757.27913  129 1030 6762.17494 6757.27913  0.07%   269 1770s
  1884  1402 6757.28615  365 1017 6762.17494 6757.28615  0.07%   269 1776s
  1889  1405 6757.50564  406 1012 6762.17494 6757.30883  0.07%   268 1780s
  1893  1408 6757.31856  141 1030 6762.17494 6757.31856  0.07%   268 1787s
  1897  1411 6757.33571   91 1041 6762.17494 6757.33571  0.07%   267 1790s
  1901  1413 6757.34600  129 1035 6762.17494 6757.34600  0.07%   267 1798s
  1905  1416 6758.37481  402 1045 6762.17494 6757.35797  0.07%   266 1800s
  1908  1418 6757.37474  205 1023 6762.17494 6757.37474  0.07%   266 1807s
  1910  1419 6757.40197  132 1052 6762.17494 6757.40197  0.07%   265 1810s
  1914  1422 6757.41101  335 1042 6762.17494 6757.41101  0.07%   265 1815s
  1916  1423 6757.45691  121 1047 6762.17494 6757.45691  0.07%   264 1821s
  1923  1428 6757.47838  392 1046 6762.17494 6757.47838  0.07%   264 1825s
  1925  1429 6757.49064  237 1038 6762.17494 6757.49064  0.07%   263 1833s
  1928  1431 6757.51525   27 1042 6762.17494 6757.51525  0.07%   263 1835s
  1936  1437 6757.52838   38 1045 6762.17494 6757.52838  0.07%   262 1840s
  1938  1438 6757.55461   36 1050 6762.17494 6757.55461  0.07%   261 1845s
  1944  1442 6757.57046  141 1058 6762.17494 6757.57046  0.07%   261 1852s
  1945  1443 6757.59264  101 1033 6762.17494 6757.59264  0.07%   261 1858s
  1946  1443 6757.60423  135 1047 6762.17494 6757.60423  0.07%   260 1860s
  1954  1449 6757.62537   32 1044 6762.17494 6757.62537  0.07%   259 1865s
  1960  1453 6757.64324  168 1044 6762.17494 6757.64324  0.07%   259 1870s
  1967  1457 6757.66129  138 1059 6762.17494 6757.66129  0.07%   258 1875s
  1974  1462 6757.67187  179 1037 6762.17494 6757.67187  0.07%   257 1880s
  1980  1467 6757.67508  134  849 6762.17494 6757.67508  0.07%   343 1886s
  1982  1468 6757.67508   77  835 6762.17494 6757.67508  0.07%   343 1892s
  1983  1469 6757.67508   40  794 6762.17494 6757.67508  0.07%   342 1907s
  1984  1470 6757.67508  365  805 6762.17494 6757.67508  0.07%   342 1914s
  1985  1470 6757.67508   25  875 6762.17494 6757.67508  0.07%   342 1920s
  1986  1471 6757.67508  290  932 6762.17494 6757.67508  0.07%   342 1925s
  1988  1472 6757.67508  187  982 6762.17494 6757.67508  0.07%   342 1930s
  1994  1476 6757.68943  350 1005 6762.17494 6757.68943  0.07%   340 1938s
  1997  1478 6757.69809   91 1000 6762.17494 6757.69809  0.07%   340 1940s
  1999  1480 6758.96412  402  999 6762.17494 6757.71089  0.07%   340 1947s
  2003  1482 6757.72401   30 1009 6762.17494 6757.72401  0.07%   339 1952s
  2004  1483 6757.73665  385 1006 6762.17494 6757.73665  0.07%   339 1956s
  2009  1486 6757.75655  330 1028 6762.17494 6757.75655  0.07%   338 1962s
  2010  1487 6757.76933  132 1016 6762.17494 6757.76933  0.07%   338 1966s
  2015  1490 6757.78542  263 1023 6762.17494 6757.78542  0.06%   337 1971s
  2016  1491 6757.79895  121 1025 6762.17494 6757.79895  0.06%   337 1976s
  2022  1495 6757.81197  404 1024 6762.17494 6757.81197  0.06%   336 1981s
  2023  1496 6757.81838  392  994 6762.17494 6757.81838  0.06%   336 1985s
  2030  1500 6757.83141  399 1031 6762.17494 6757.83141  0.06%   334 1991s
  2031  1501 6757.83957  239 1014 6762.17494 6757.83957  0.06%   334 1995s
  2036  1504 6757.85936   38 1013 6762.17494 6757.85936  0.06%   333 2004s
  2037  1505 6757.86590  115  995 6762.17494 6757.86590  0.06%   333 2005s
  2042  1508 6757.87601  138 1035 6762.17494 6757.87601  0.06%   332 2010s
  2044  1510 6757.89362  141 1004 6762.17494 6757.89362  0.06%   332 2015s
  2050  1514 6757.91065  188 1004 6762.17494 6757.91065  0.06%   331 2023s
  2053  1516 6757.92221  367 1018 6762.17494 6757.92221  0.06%   331 2025s
  2056  1518 6757.92777  345  998 6762.17494 6757.92777  0.06%   330 2032s
  2061  1521 6757.93967  374 1031 6762.17494 6757.93967  0.06%   329 2037s
  2062  1522 6757.94478   87 1034 6762.17494 6757.94478  0.06%   329 2041s
  2071  1528 6757.96203  355 1040 6762.17494 6757.96203  0.06%   328 2047s
  2072  1528 6757.96742  205 1031 6762.17494 6757.96742  0.06%   328 2051s
  2078  1532 6757.98057  242 1030 6762.17494 6757.98057  0.06%   327 2056s
  2079  1533 6757.98710  406 1014 6762.17494 6757.98710  0.06%   327 2060s
  2086  1538 6758.00369  290 1025 6762.17494 6758.00369  0.06%   325 2066s
  2088  1539 6758.01567  187 1030 6762.17494 6758.01567  0.06%   325 2070s
  2093  1542 6758.03050  141 1016 6762.17494 6758.03050  0.06%   324 2078s
  2096  1544 6758.04543  186 1055 6762.17494 6758.04543  0.06%   324 2080s
  2102  1548 6758.05835  237 1040 6762.17494 6758.05835  0.06%   323 2088s
  2106  1551 6758.06595  214 1042 6762.17494 6758.06595  0.06%   322 2090s
  2108  1552 6758.07065  205 1036 6762.17494 6758.07065  0.06%   322 2097s
  2113  1556 6758.08069  180 1028 6762.17494 6758.08069  0.06%   321 2101s
  2114  1556 6758.08574  335 1028 6762.17494 6758.08574  0.06%   321 2105s
  2122  1562 6758.10019  404 1039 6762.17494 6758.10019  0.06%   320 2111s
  2123  1562 6758.10444  392 1038 6762.17494 6758.10444  0.06%   320 2115s
  2129  1566 6758.11369  235 1029 6762.17494 6758.11369  0.06%   319 2120s
  2131  1568 6758.12190  239 1035 6762.17494 6758.12190  0.06%   319 2125s
  2134  1570 6758.12734   18 1030 6762.17494 6758.12734  0.06%   318 2132s
  2137  1572 6758.13328  115 1038 6762.17494 6758.13328  0.06%   318 2136s
  2138  1572 6758.13622   36 1008 6762.17494 6758.13622  0.06%   318 2140s
  2144  1576 6758.14525  141 1021 6762.17494 6758.14525  0.06%   317 2148s
  2148  1579 6758.15102  290 1040 6762.17494 6758.15102  0.06%   316 2152s
  2149  1580 6758.15407  290 1036 6762.17494 6758.15407  0.06%   316 2155s
  2154  1584 6758.15407   32  813 6762.17494 6758.15407  0.06%   347 2164s
  2155  1585 6758.15407  167  764 6762.17494 6758.15407  0.06%   347 2174s
  2156  1586 6758.15407  345  817 6762.17494 6758.15407  0.06%   347 2181s
  2157  1586 6758.15407  243  862 6762.17494 6758.15407  0.06%   347 2186s
  2158  1587 6758.15407  127  926 6762.17494 6758.15407  0.06%   346 2190s
  2161  1589 6758.15407  374  989 6762.17494 6758.15407  0.06%   346 2196s
  2164  1591 6758.15452  391  998 6762.17494 6758.15452  0.06%   345 2200s
  2168  1594 6758.16259  214 1006 6762.17494 6758.16259  0.06%   345 2207s
  2169  1594 6758.16699  263 1018 6762.17494 6758.16699  0.06%   345 2211s
  2174  1598 6758.17357  179 1018 6762.17494 6758.17357  0.06%   344 2215s
  2178  1600 6758.18236  242 1007 6762.17494 6758.18236  0.06%   343 2220s
  2181  1602 6758.19040  129 1016 6762.17494 6758.19040  0.06%   343 2226s
  2186  1606 6758.19803  290 1010 6762.17494 6758.19803  0.06%   342 2231s
  2187  1606 6758.20562  392 1017 6762.17494 6758.20562  0.06%   342 2235s
  2192  1610 6758.22249  339  996 6762.17494 6758.22249  0.06%   341 2243s
  2196  1612 6758.22975  186 1004 6762.17494 6758.22975  0.06%   340 2247s
  2197  1613 6758.24080   91  983 6762.17494 6758.24080  0.06%   340 2251s
  2201  1616 6758.24729  129  999 6762.17494 6758.24729  0.06%   340 2256s
  2202  1616 6758.25547  237 1005 6762.17494 6758.25547  0.06%   340 2260s
  2208  1620 6758.26898  205  992 6762.17494 6758.26898  0.06%   339 2268s
  2213  1624 6758.27789  180 1024 6762.17494 6758.27789  0.06%   338 2270s
  2215  1625 6758.28498  263 1009 6762.17494 6758.28498  0.06%   338 2276s
  2220  1628 6758.29446  293 1026 6762.17494 6758.29446  0.06%   337 2281s
  2222  1630 6758.30146  404 1032 6762.17494 6758.30146  0.06%   336 2285s
  2225  1632 6758.31017  237 1012 6762.17494 6758.31017  0.06%   336 2292s
  2231  1636 6758.32416  239 1002 6762.17494 6758.32416  0.06%   335 2297s
  2232  1636 6758.32834  239 1016 6762.17494 6758.32834  0.06%   335 2300s
  2236  1639 6758.33435   38 1009 6762.17494 6758.33435  0.06%   334 2305s
  2241  1642 6758.34933  205  999 6762.17494 6758.34933  0.06%   334 2310s
  2245  1645 6758.35655  101 1012 6762.17494 6758.35655  0.06%   333 2317s
  2249  1648 6758.36495  290 1014 6762.17494 6758.36495  0.06%   332 2322s
  2250  1648 6758.36921  188 1003 6762.17494 6758.36921  0.06%   332 2325s
  2256  1652 6758.38514  345 1011 6762.17494 6758.38514  0.06%   331 2333s
  2261  1656 6758.39505  374 1029 6762.17494 6758.39505  0.06%   331 2337s
  2262  1656 6758.39904   87 1018 6762.17494 6758.39904  0.06%   330 2341s
  2267  1660 6758.40802  138 1020 6762.17494 6758.40802  0.06%   330 2345s
  2271  1662 6758.41829  355 1028 6762.17494 6758.41829  0.06%   329 2350s
  2274  1664 6758.42354  179 1011 6762.17494 6758.42354  0.06%   329 2356s
  2278  1667 6758.42816  242 1027 6762.17494 6758.42816  0.06%   328 2362s
  2279  1668 6758.42816  406 1027 6762.17494 6758.42816  0.06%   328 2366s
  2280  1668 6758.42816  134 1027 6762.17494 6758.42816  0.06%   328 2385s
  2286  1674 6758.50021   61  963 6762.17494 6758.44481  0.06%   354 2390s
  2291  1678 6758.53957   64  975 6762.17494 6758.44481  0.06%   355 2395s
  2294  1680 6758.57193   65  950 6762.17494 6758.44481  0.06%   356 2400s
  2300  1684 6758.67182   68  937 6762.17494 6758.44481  0.06%   357 2405s
  2304  1686 6759.03026   70  929 6762.17494 6758.44481  0.06%   358 2412s
  2308  1689 6758.94242   72  900 6762.17494 6758.44481  0.06%   360 2417s
  2310  1690 6758.79108   73  911 6762.17494 6758.44481  0.06%   360 2420s
  2316  1694 6759.00919   76  894 6762.17494 6758.44481  0.06%   361 2425s
  2322  1698 6759.09135   79  904 6762.17494 6758.44481  0.06%   362 2431s
  2327  1702 6759.06793   82  868 6762.17494 6758.44481  0.06%   363 2435s
  2334  1706 6760.57504   85  847 6762.17494 6758.44481  0.06%   364 2441s
  2338  1709 6759.27924   87  879 6762.17494 6758.44481  0.06%   365 2445s
  2343  1712 6759.53231   90  831 6762.17494 6758.44481  0.06%   366 2450s
  2350  1715 6760.10131   93  833 6762.17494 6758.44481  0.06%   368 2455s
  2355  1718 6759.54205   96  825 6762.17494 6758.44481  0.06%   369 2460s
  2363  1724 6759.73557  100  813 6762.17494 6758.44481  0.06%   370 2465s
  2371  1729 6759.84773  104  812 6762.17494 6758.44481  0.06%   371 2470s
  2378  1734 6760.50233  107  796 6762.17494 6758.44481  0.06%   373 2475s
  2386  1739 6760.01647  111  787 6762.17494 6758.44481  0.06%   374 2480s
  2394  1744 6760.33108  115  790 6762.17494 6758.44481  0.06%   374 2485s
  2404  1749 6760.85697  120  758 6762.17494 6758.44481  0.06%   375 2490s
  2414  1756 6760.72556  125  731 6762.17494 6758.44481  0.06%   376 2495s
  2421  1760 6760.17386  129  733 6762.17494 6758.44481  0.06%   377 2500s
  2428  1765 6760.72740  132  719 6762.17494 6758.44481  0.06%   379 2506s
  2436  1768 6760.82142  136  721 6762.17494 6758.44481  0.06%   379 2510s
  2446  1775 6761.09243  141  676 6762.17494 6758.44481  0.06%   380 2515s
  2454  1778 6761.00887  145  677 6762.17494 6758.44481  0.06%   381 2520s
  2462  1784 6760.83469  149  705 6762.17494 6758.44481  0.06%   383 2525s
  2470  1789 6761.15006  153  657 6762.17494 6758.44481  0.06%   384 2530s
  2481  1792 6760.33189  159  666 6762.17494 6758.44481  0.06%   384 2535s
  2496  1800     cutoff  166      6762.17494 6758.44481  0.06%   385 2540s
  2504  1804 6760.83437  170  659 6762.17494 6758.44481  0.06%   387 2545s
  2516  1811 6761.01080  176  661 6762.17494 6758.44481  0.06%   387 2550s
  2529  1817 6761.38846  183  629 6762.17494 6758.44481  0.06%   389 2555s
  2541  1825 6761.55783  189  624 6762.17494 6758.44481  0.06%   390 2560s
  2551  1832 6761.48510  194  611 6762.17494 6758.44481  0.06%   391 2565s
  2564  1841 6760.69650  201  625 6762.17494 6758.44481  0.06%   392 2570s
  2577  1848 6761.83382  207  594 6762.17494 6758.44481  0.06%   393 2575s
  2591  1853 6761.80369  214  552 6762.17494 6758.44481  0.06%   394 2580s
  2612  1853 6761.16768  225  564 6762.17494 6758.44481  0.06%   393 2585s
  2631  1858 6761.56960  234  520 6762.17494 6758.44481  0.06%   393 2590s
  2660  1862     cutoff  249      6762.17494 6758.44481  0.06%   392 2595s
  2708  1849 6761.72010  274  434 6762.17494 6758.44481  0.06%   388 2600s
  2769  1830 6761.86142  306  373 6762.17494 6758.44481  0.06%   381 2605s
  2798  1820 6758.45318   60  973 6762.17494 6758.44483  0.06%   378 2612s
  2799  1820 6758.66873   61  932 6762.17494 6758.44483  0.06%   380 2615s
  2802  1822 6758.81196   62  895 6762.17494 6758.44483  0.06%   381 2620s
  2808  1826 6759.36723   65  913 6762.17494 6758.44483  0.06%   383 2626s
  2814  1830 6758.91509   68  894 6762.17494 6758.44483  0.06%   384 2630s
  2820  1834 6759.27923   71  889 6762.17494 6758.44483  0.06%   386 2635s
  2827  1839 6759.11913   75  872 6762.17494 6758.44483  0.06%   387 2640s
  2835  1844 6759.16458   79  848 6762.17494 6758.44483  0.06%   388 2645s
  2844  1850 6759.44101   83  856 6762.17494 6758.44483  0.06%   389 2650s
  2853  1856 6759.27018   88  831 6762.17494 6758.44483  0.06%   390 2655s
  2862  1862 6759.82743   92  794 6762.17494 6758.44483  0.06%   392 2660s
  2868  1866 6760.36527   95  801 6762.17494 6758.44483  0.06%   393 2665s
  2876  1871 6760.03197   99  796 6762.17494 6758.44483  0.06%   394 2670s
  2886  1877 6760.10605  104  777 6762.17494 6758.44483  0.06%   395 2675s
  2897  1885 6759.63380  110  785 6762.17494 6758.44483  0.06%   396 2680s
  2906  1891 6760.14689  114  772 6762.17494 6758.44483  0.06%   397 2685s
  2916  1897 6760.09192  119  763 6762.17494 6758.44483  0.06%   398 2690s
  2924  1903 6760.02770  123  726 6762.17494 6758.44483  0.06%   399 2695s
  2934  1909 6760.37892  128  743 6762.17494 6758.44483  0.06%   400 2700s
