Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 44041 rows, 42060 columns and 90270 nonzeros
Model fingerprint: 0x7d8e6c4a
Variable types: 40040 continuous, 2020 integer (2020 binary)
Coefficient statistics:
  Matrix range     [5e-04, 1e+03]
  Objective range  [1e-04, 1e+03]
  Bounds range     [9e+01, 1e+03]
  RHS range        [1e-01, 1e+03]
Found heuristic solution: objective 30765.192281
Presolve removed 36049 rows and 37307 columns
Presolve time: 0.20s
Presolved: 7992 rows, 4753 columns, 20895 nonzeros
Variable types: 3992 continuous, 761 integer (761 binary)

Root relaxation: objective 1.512478e+04, 4579 iterations, 0.12 seconds (0.15 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 16704.3184    0  246 22489.6025 16704.3184  25.7%     -    5s
     0     0 16705.3859    0  232 22489.6025 16705.3859  25.7%     -    5s
     0     0 16706.0792    0  243 22489.6025 16706.0792  25.7%     -    5s
     0     0 16706.7597    0  207 22489.6025 16706.7597  25.7%     -    5s
     0     0 16708.0749    0  250 22489.6025 16708.0749  25.7%     -    5s
     0     0 16708.7225    0  256 22489.6025 16708.7225  25.7%     -    5s
     0     0 16709.5062    0  246 22489.6025 16709.5062  25.7%     -    5s
     0     0 16710.0751    0  244 22489.6025 16710.0751  25.7%     -    5s
     0     0 16710.6463    0  250 22489.6025 16710.6463  25.7%     -    5s
     0     0 16711.0228    0  252 22489.6025 16711.0228  25.7%     -    5s
     0     0 16711.4972    0  250 22489.6025 16711.4972  25.7%     -    5s
     0     0 16711.7046    0  256 22489.6025 16711.7046  25.7%     -    5s
     0     0 16788.2911    0  245 22489.6025 16788.2911  25.4%     -    6s
     0     0 16794.5110    0  252 22489.6025 16794.5110  25.3%     -    6s
     0     0 16796.0046    0  258 22489.6025 16796.0046  25.3%     -    6s
     0     0 16797.5333    0  259 22489.6025 16797.5333  25.3%     -    6s
     0     0 16799.1898    0  253 22489.6025 16799.1898  25.3%     -    6s
     0     0 16799.9388    0  253 22489.6025 16799.9388  25.3%     -    6s
     0     0 16834.0879    0  252 22489.6025 16834.0879  25.1%     -    8s
     0     0 16838.7257    0  260 22489.6025 16838.7257  25.1%     -    8s
     0     0 16840.5823    0  247 22489.6025 16840.5823  25.1%     -    8s
     0     0 16864.3444    0  255 22489.6025 16864.3444  25.0%     -    8s
     0     0 16873.5023    0  256 22489.6025 16873.5023  25.0%     -    8s
     0     0 16881.2585    0  262 22489.6025 16881.2585  24.9%     -    8s
     0     0 16923.7785    0  255 22489.6025 16923.7785  24.7%     -    9s
     0     0 16930.3289    0  262 22489.6025 16930.3289  24.7%     -    9s
     0     0 16931.2876    0  267 22489.6025 16931.2876  24.7%     -    9s
     0     0 17037.6983    0  255 22489.6025 17037.6983  24.2%     -   10s
H    0     0                    22382.708344 17038.2112  23.9%     -   10s
     0     0 17076.1229    0  267 22382.7083 17076.1229  23.7%     -   10s
     0     0 17083.8772    0  266 22382.7083 17083.8772  23.7%     -   11s
     0     0 17088.7260    0  274 22382.7083 17088.7260  23.7%     -   11s
     0     0 17091.3732    0  269 22382.7083 17091.3732  23.6%     -   11s
     0     0 17094.0490    0  268 22382.7083 17094.0490  23.6%     -   11s
     0     0 17095.6630    0  269 22382.7083 17095.6630  23.6%     -   11s
     0     0 17098.1464    0  256 22382.7083 17098.1464  23.6%     -   11s
     0     0 17099.3271    0  267 22382.7083 17099.3271  23.6%     -   11s
     0     0 17129.8367    0  259 22382.7083 17129.8367  23.5%     -   12s
H    0     0                    21125.283468 17129.8369  18.9%     -   12s
     0     0 17137.4825    0  267 21125.2835 17137.4825  18.9%     -   12s
     0     0 17138.9892    0  259 21125.2835 17138.9892  18.9%     -   13s
     0     0 17141.5004    0  261 21125.2835 17141.5004  18.9%     -   13s
     0     0 17142.9827    0  259 21125.2835 17142.9827  18.9%     -   13s
     0     0 17144.6312    0  252 21125.2835 17144.6312  18.8%     -   13s
     0     0 17145.8572    0  259 21125.2835 17145.8572  18.8%     -   13s
     0     0 17147.1018    0  259 21125.2835 17147.1018  18.8%     -   13s
     0     0 17148.1285    0  257 21125.2835 17148.1285  18.8%     -   13s
     0     0 17168.2435    0  258 21125.2835 17168.2435  18.7%     -   14s
     0     0 17180.0270    0  263 21125.2835 17180.0270  18.7%     -   14s
     0     0 17182.2132    0  264 21125.2835 17182.2132  18.7%     -   14s
     0     0 17184.0176    0  261 21125.2835 17184.0176  18.7%     -   14s
     0     0 17185.0460    0  266 21125.2835 17185.0460  18.7%     -   14s
     0     0 17202.6460    0  264 21125.2835 17202.6460  18.6%     -   15s
H    0     0                    21078.811572 17202.6789  18.4%     -   15s
     0     0 17210.6355    0  268 21078.8116 17210.6355  18.4%     -   15s
     0     0 17212.3852    0  267 21078.8116 17212.3852  18.3%     -   15s
     0     0 17214.1123    0  266 21078.8116 17214.1123  18.3%     -   16s
     0     0 17215.2072    0  267 21078.8116 17215.2072  18.3%     -   16s
     0     0 17233.4590    0  260 21078.8116 17233.4590  18.2%     -   16s
     0     0 17240.0382    0  277 21078.8116 17240.0382  18.2%     -   16s
     0     0 17241.7225    0  272 21078.8116 17241.7225  18.2%     -   17s
     0     0 17242.7745    0  276 21078.8116 17242.7745  18.2%     -   17s
     0     0 17257.2484    0  270 21078.8116 17257.2484  18.1%     -   17s
     0     0 17266.2320    0  273 21078.8116 17266.2320  18.1%     -   17s
     0     0 17267.8451    0  275 21078.8116 17267.8451  18.1%     -   18s
     0     0 17269.8018    0  267 21078.8116 17269.8018  18.1%     -   18s
     0     0 17271.2390    0  272 21078.8116 17271.2390  18.1%     -   18s
     0     0 17358.8463    0  265 21078.8116 17358.8463  17.6%     -   18s
     0     0 17375.2168    0  268 21078.8116 17375.2168  17.6%     -   19s
     0     0 17378.1612    0  279 21078.8116 17378.1612  17.6%     -   19s
     0     0 17381.1372    0  279 21078.8116 17381.1372  17.5%     -   19s
     0     0 17382.7171    0  274 21078.8116 17382.7171  17.5%     -   19s
     0     0 17384.3795    0  274 21078.8116 17384.3795  17.5%     -   19s
     0     0 17385.0065    0  280 21078.8116 17385.0065  17.5%     -   19s
     0     0 17395.5466    0  274 21078.8116 17395.5466  17.5%     -   20s
H    0     0                    20939.412990 17395.5495  16.9%     -   20s
     0     0 17399.2934    0  285 20939.4130 17399.2934  16.9%     -   20s
     0     0 17401.7095    0  276 20939.4130 17401.7095  16.9%     -   20s
     0     0 17404.0632    0  276 20939.4130 17404.0632  16.9%     -   21s
     0     0 17404.8024    0  276 20939.4130 17404.8024  16.9%     -   21s
     0     0 17468.4981    0  264 20939.4130 17468.4981  16.6%     -   21s
     0     0 17477.6075    0  279 20939.4130 17477.6075  16.5%     -   22s
     0     0 17479.8595    0  283 20939.4130 17479.8595  16.5%     -   22s
     0     0 17482.2442    0  270 20939.4130 17482.2442  16.5%     -   22s
     0     0 17483.4026    0  273 20939.4130 17483.4026  16.5%     -   22s
     0     0 17494.2295    0  277 20939.4130 17494.2295  16.5%     -   22s
H    0     0                    20224.834089 17494.2575  13.5%     -   23s
     0     0 17504.0745    0  297 20224.8341 17504.0745  13.5%     -   23s
     0     0 17506.0095    0  279 20224.8341 17506.0095  13.4%     -   23s
     0     0 17508.7514    0  283 20224.8341 17508.7514  13.4%     -   23s
     0     0 17509.7241    0  279 20224.8341 17509.7241  13.4%     -   23s
     0     0 17516.0595    0  281 20224.8341 17516.0595  13.4%     -   24s
     0     0 17519.7528    0  301 20224.8341 17519.7528  13.4%     -   24s
     0     0 17520.9257    0  290 20224.8341 17520.9257  13.4%     -   25s
     0     0 17524.4966    0  289 20224.8341 17524.4966  13.4%     -   25s
     0     0 17526.2035    0  286 20224.8341 17526.2035  13.3%     -   26s
H    0     0                    19744.847249 17527.8695  11.2%     -   26s
     0     2 17527.8754    0  293 19744.8472 17527.8754  11.2%     -   26s
    16    18 18803.5966    9  227 19744.8472 17527.8754  11.2%   770   30s
H   54    54                    19697.428333 17527.8754  11.0%   417   33s
    74    76 18515.7185   48  212 19697.4283 17527.8754  11.0%   373   35s
H   81    81                    19595.362731 17527.8754  10.6%   371   35s
H   90    90                    19361.701440 17527.8754  9.47%   369   36s
H  130   129                    19354.918676 17527.8754  9.44%   302   38s
H  156   155                    19354.873437 17527.8754  9.44%   275   38s
H  182   176                    19354.858002 17527.8754  9.44%   252   39s
H  208   202                    19354.853179 17527.8754  9.44%   240   39s
H  234   224                    19354.851250 17527.8754  9.44%   224   39s
   241   230     cutoff  173      19354.8512 17527.8754  9.44%   220   40s
   347   305 18182.5637   29  221 19354.8512 17707.3640  8.51%   206   45s
H  364   318                    19326.672594 17707.3640  8.38%   201   45s
H  390   344                    19326.558796 17707.3640  8.38%   198   45s
H  416   368                    19326.532311 17707.3640  8.38%   199   46s
H  442   394                    19326.524325 17707.3640  8.38%   197   47s
H  499   449                    19226.604111 17707.3640  7.90%   193   48s
H  527   468                    19180.585983 17707.3640  7.68%   187   48s
   543   481 18451.8795  125  286 19180.5860 17707.3640  7.68%   183   55s
   552   487 18646.3277  105  275 19180.5860 17707.3640  7.68%   180   60s
   566   496 18706.6016   55  294 19180.5860 17707.3640  7.68%   175   65s
   578   504 18364.9451   85  309 19180.5860 17707.3640  7.68%   171   70s
   587   510 18812.8002  111  321 19180.5860 17707.3640  7.68%   169   75s
   599   518 18169.6507   25  339 19180.5860 17707.3640  7.68%   165   80s
H  601   493                    18932.712672 17712.4876  6.45%   165   82s
   608   497 18932.7127  213  326 18932.7127 17719.8749  6.41%   163   86s
H  608   471                    18751.167980 17719.8749  5.50%   163   87s
   613   477 18141.3320   16  278 18751.1680 17754.7660  5.31%   253   90s
   629   487 18403.3838   24  250 18751.1680 17754.7660  5.31%   265   95s
   654   496 18387.6229   37  254 18751.1680 17754.7660  5.31%   268  100s
   686   509 18733.4618   53  138 18751.1680 17754.7660  5.31%   264  105s
   725   506 18099.1302   18  273 18751.1680 17754.8043  5.31%   258  110s
   747   518 18208.2962   29  227 18751.1680 17754.8043  5.31%   265  115s
   771   530 18264.4240   41  198 18751.1680 17754.8043  5.31%   265  120s
   801   548 18731.2208   56  140 18751.1680 17754.8043  5.31%   268  125s
   836   562 18302.8414   74  172 18751.1680 17754.8043  5.31%   270  130s
H  898   548                    18726.273137 17754.8043  5.19%   263  132s
H  933   494                    18623.879071 17754.8043  4.67%   258  132s
H  939   462                    18602.702334 17754.8043  4.56%   257  132s
   951   462 18348.7969   19  259 18602.7023 17926.5461  3.63%   259  135s
   983   461 18204.3910   20  253 18602.7023 17926.8246  3.63%   264  140s
  1045   464 18122.5786   19  255 18602.7023 18011.2225  3.18%   269  145s
* 1154   461              73    18593.575851 18011.2225  3.13%   268  149s
  1158   460     cutoff   75      18593.5759 18011.2225  3.13%   267  150s
H 1181   416                    18563.701303 18011.2225  2.98%   263  150s
* 1221   340             110    18471.536212 18011.2225  2.49%   256  150s
  1284   325 18434.6796   23  254 18471.5362 18086.1906  2.09%   257  155s
H 1391   310                    18456.188073 18091.8783  1.97%   246  157s
  1522   372 18308.9444   50  158 18456.1881 18097.6360  1.94%   233  160s
* 1714   501             115    18453.264826 18099.1407  1.92%   215  162s
H 1730   462                    18428.393296 18099.2311  1.79%   214  163s
H 1756   413                    18398.543538 18099.2311  1.63%   212  164s
  1762   411 18213.9653   19  276 18398.5435 18125.2334  1.49%   213  165s
  1841   453 18184.7338   36  220 18398.5435 18140.4031  1.40%   210  170s
  1911   474 18223.8368   17  276 18398.5435 18141.3851  1.40%   208  175s
  1945   476 18240.5298   38  208 18398.5435 18154.8189  1.32%   213  180s
  2046   516 18333.3088   20  256 18398.5435 18160.0450  1.30%   212  185s
  2131   560 18300.5387   19  271 18398.5435 18163.4143  1.28%   211  190s
  2190   573 18368.1837   28  225 18398.5435 18164.0811  1.27%   212  195s
  2299   639 18371.5618   42  152 18398.5435 18165.5340  1.27%   210  200s
  2422   706 18294.8811   24  216 18398.5435 18174.2615  1.22%   208  205s
  2524   743 18320.7182   39  208 18398.5435 18182.7091  1.17%   207  210s
  2625   782 18359.1290   40  182 18398.5435 18189.4986  1.14%   208  215s
H 2632   758                    18391.404193 18189.4986  1.10%   207  216s
  2674   765 18319.0395   28  221 18391.4042 18193.8270  1.07%   209  220s
  2714   782 18372.8176   56  134 18391.4042 18199.8904  1.04%   210  225s
  2770   808 18368.2934   69  129 18391.4042 18202.4308  1.03%   209  230s
  2797   824 18314.4032   35  202 18391.4042 18204.0803  1.02%   208  235s
  2847   835 18265.3061   45  199 18391.4042 18207.4868  1.00%   210  240s
  2977   876     cutoff   42      18391.4042 18208.5710  0.99%   209  245s
  3048   901 18329.4379   33  188 18391.4042 18210.5138  0.98%   210  250s
  3103   913 18390.7846   20  268 18391.4042 18215.1638  0.96%   211  256s
  3175   931 18324.9237   38  176 18391.4042 18218.0814  0.94%   210  260s
  3246   946 18312.1733   19  287 18391.4042 18220.1636  0.93%   211  265s
  3296   960 18328.4160   40  164 18391.4042 18223.8459  0.91%   212  270s
  3385   980 18348.9708   47  169 18391.4042 18226.3047  0.90%   214  275s
  3457   993 18304.6044   25  214 18391.4042 18229.0685  0.88%   215  280s
  3512  1013 18371.7280   49  118 18391.4042 18230.4833  0.87%   215  285s
  3587  1049 18386.8194   62  134 18391.4042 18231.7408  0.87%   214  290s
  3656  1049 18344.0093   27  216 18391.4042 18238.3421  0.83%   216  295s
  3743  1068 18360.8001   46  162 18391.4042 18241.0184  0.82%   216  300s
  3838  1091 18323.7551   38  187 18391.4042 18243.7999  0.80%   217  305s
  3914  1104 18359.4414   41  137 18391.4042 18246.6088  0.79%   218  310s
  3935  1110 18313.4033   30  236 18391.4042 18248.4654  0.78%   218  315s
  4004  1133 18294.7037   38  192 18391.4042 18253.0851  0.75%   220  320s
  4105  1172 18349.4399   53  186 18391.4042 18255.6013  0.74%   219  325s
H 4143  1168                    18391.207984 18257.8586  0.73%   219  336s
H 4143  1166                    18390.668666 18257.8586  0.72%   219  337s
  4183  1181 18327.7625   49  154 18390.6687 18259.3183  0.71%   219  340s
  4272  1215 18316.1564   46  150 18390.6687 18260.6810  0.71%   219  345s
  4410  1278 18386.6638   52  143 18390.6687 18264.8846  0.68%   217  350s
  4476  1278     cutoff   29      18390.6687 18267.5805  0.67%   218  355s
  4528  1285 18370.5260   42  165 18390.6687 18268.6939  0.66%   219  360s
  4632  1296     cutoff   39      18390.6687 18270.3205  0.65%   218  365s
  4719  1323 18301.2218   29  208 18390.6687 18271.6662  0.65%   219  370s
  4794  1345 18313.8402   51  195 18390.6687 18273.1743  0.64%   220  375s
  4912  1362 18338.8795   37  173 18390.6687 18276.4794  0.62%   220  380s
  4989  1382 18327.4789   36  176 18390.6687 18278.6357  0.61%   221  385s
  5086  1409 18309.4229   35  196 18390.6687 18279.4393  0.60%   222  390s
  5168  1414     cutoff   43      18390.6687 18283.2103  0.58%   223  395s
  5232  1406 18292.3579   33  189 18390.6687 18286.5950  0.57%   224  400s
  5344  1443 18314.0112   48  202 18390.6687 18288.6113  0.55%   223  405s
  5395  1443 18322.2914   45  164 18390.6687 18289.7355  0.55%   225  410s
  5479  1450     cutoff   62      18390.6687 18290.8303  0.54%   225  415s
H 5481  1441                    18390.274138 18290.8671  0.54%   226  417s
  5530  1458 18346.0873   38  165 18390.2741 18291.8193  0.54%   226  420s
  5591  1455 18313.1753   31  209 18390.2741 18294.5612  0.52%   228  425s
  5692  1472     cutoff   23      18390.2741 18295.9127  0.51%   228  430s
  5756  1473 18327.7451   40  184 18390.2741 18297.0174  0.51%   229  435s
  5838  1497 18376.4383   63   85 18390.2741 18298.3867  0.50%   230  440s
* 5845  1386              69    18380.795278 18298.3867  0.45%   229  440s
  5873  1379 18373.3498   49  207 18380.7953 18300.2405  0.44%   230  446s
  5896  1369     cutoff   31      18380.7953 18301.4757  0.43%   231  450s
  5946  1348     cutoff   49      18380.7953 18303.8018  0.42%   233  455s
  6043  1365 18352.6636   45  170 18380.7953 18305.5217  0.41%   233  460s
  6109  1356     cutoff   34      18380.7953 18308.0646  0.40%   235  465s
  6183  1359 18362.0917   31  138 18380.7953 18309.7659  0.39%   236  470s
H 6250  1331                    18378.668363 18311.2669  0.37%   236  478s
  6267  1327     cutoff   54      18378.6684 18312.1600  0.36%   237  480s
