Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 33021 rows, 33030 columns and 69085 nonzeros
Model fingerprint: 0xb2ea0021
Variable types: 30020 continuous, 3010 integer (3010 binary)
Coefficient statistics:
  Matrix range     [3e-04, 8e+02]
  Objective range  [3e-05, 1e+03]
  Bounds range     [9e+01, 6e+02]
  RHS range        [1e-01, 8e+02]
Found heuristic solution: objective 15947.139353
Presolve removed 27094 rows and 29159 columns
Presolve time: 0.16s
Presolved: 5927 rows, 3871 columns, 15815 nonzeros
Variable types: 2927 continuous, 944 integer (944 binary)

Root relaxation: objective 7.379555e+03, 2927 iterations, 0.09 seconds (0.12 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

   582   456 9408.64915   15  385 10092.5991 9036.79316  10.5%   214   65s
H  605   446                    10082.437319 9076.04985  10.0%   224   67s
   631   464 9265.94245   40  332 10082.4373 9076.04985  10.0%   226   70s
*  664   462              56    10050.012260 9076.04985  9.69%   230   72s
H  686   450                    10032.576030 9076.04985  9.53%   227   74s
H  713   445                    9924.6010063 9076.04985  8.55%   221   74s
   723   452 9667.63045   86   26 9924.60101 9076.04985  8.55%   219   75s
*  741   432              95    9850.2347494 9076.04985  7.86%   215   75s
   799   423 9295.26214   16  380 9850.23475 9152.23659  7.09%   215   80s
   872   461 9614.50750   52  196 9850.23475 9264.72303  5.94%   220   85s
  1008   501 9778.75915   37  143 9850.23475 9265.37296  5.94%   210   90s
H 1044   465                    9790.2103836 9265.37296  5.36%   209   91s
H 1071   384                    9675.7065086 9265.37296  4.24%   206   92s
* 1080   353              75    9661.2632942 9265.37296  4.10%   204   92s
* 1082   326              76    9650.3599613 9265.37296  3.99%   204   92s
* 1140   304              51    9646.2490774 9284.72665  3.75%   198   93s
* 1149   276              54    9641.4390509 9284.72665  3.70%   197   93s
* 1151   260              55    9640.5192409 9284.72665  3.69%   197   93s
  1172   260 9503.35523   43  158 9640.51924 9285.10882  3.69%   200   95s
  1355   307     cutoff   23      9640.51924 9286.96993  3.67%   194  100s
* 1452   354              52    9636.9381953 9297.06575  3.53%   191  102s
  1521   399 9474.27519   51  237 9636.93820 9303.73789  3.46%   187  105s
H 1599   448                    9634.0542623 9305.53230  3.41%   183  107s
H 1625   457                    9632.6052693 9310.66026  3.34%   182  107s
  1778   567 9616.45612   54   37 9632.60527 9320.68122  3.24%   173  110s
  1999   677 9617.66865   45   33 9632.60527 9336.36582  3.08%   169  115s
  2122   747 9401.37210   51  229 9632.60527 9337.77724  3.06%   168  120s
  2282   832 9398.55697   29  287 9632.60527 9353.27774  2.90%   168  125s
  2507   956 9364.03193   27  242 9632.60527 9359.59963  2.83%   165  130s
H 2544   960                    9628.6392391 9359.73863  2.79%   165  131s
H 2571   979                    9627.9681900 9362.70607  2.76%   165  133s
H 2571   975                    9627.4708145 9362.70607  2.75%   165  133s
H 2571   975                    9627.4492723 9362.70607  2.75%   165  133s
H 2571   970                    9624.4089301 9362.70607  2.72%   165  133s
H 2572   951                    9620.3330247 9362.70607  2.68%   165  133s
  2613   979 9544.16515   25  218 9620.33302 9364.88617  2.66%   166  135s
H 2625   975                    9619.4298066 9364.88617  2.65%   166  136s
H 2680   985                    9616.7522893 9366.11000  2.61%   166  141s
  2823  1041 9477.96371   40  174 9616.75229 9370.74405  2.56%   165  145s
  2940  1086 9570.17182   29  213 9616.75229 9375.86878  2.50%   167  150s
  3096  1164 9568.40911   54  172 9616.75229 9378.12339  2.48%   166  155s
  3278  1268 9461.85102   52  151 9616.75229 9383.35969  2.43%   165  160s
H 3381  1311                    9616.0812402 9386.93873  2.38%   165  163s
  3463  1342 9390.85271   37  299 9616.08124 9387.94194  2.37%   164  166s
  3528  1370 9572.58011   56  179 9616.08124 9388.78501  2.36%   166  170s
  3746  1496 9444.65894   38  290 9616.08124 9391.86302  2.33%   164  175s
  3902  1559 9424.46810   38  299 9616.08124 9392.99779  2.32%   165  182s
  4023  1629 9579.95026   46   42 9616.08124 9395.16491  2.30%   164  185s
  4185  1702 9588.51398   42   69 9616.08124 9396.76115  2.28%   165  190s
  4323  1760 9510.46308   44  150 9616.08124 9399.90524  2.25%   165  196s
  4414  1788 9466.19905   31  231 9616.08124 9401.16632  2.23%   167  200s
  4515  1832 9556.70076   38   90 9616.08124 9401.82605  2.23%   166  205s
  4623  1881 9592.93383   34  206 9616.08124 9405.91083  2.19%   168  210s
  4740  1940 9483.32285   26  248 9616.08124 9407.53846  2.17%   169  215s
  4897  2009 9608.07233   42  191 9616.08124 9409.85442  2.14%   170  220s
  5070  2077 9612.70906   82   38 9616.08124 9410.75039  2.14%   170  225s
  5182  2107 9491.99555   18  360 9616.08124 9411.73802  2.13%   170  235s
  5252  2129 9582.10501   61  112 9616.08124 9412.36613  2.12%   171  240s
  5421  2203 9562.53009   31   53 9616.08124 9415.31452  2.09%   171  245s
  5580  2262 9606.28001   41  185 9616.08124 9416.89180  2.07%   172  250s
  5619  2273 9448.52802   40  287 9616.08124 9417.81161  2.06%   174  255s
  5713  2314 9448.48774   39  290 9616.08124 9419.68020  2.04%   175  260s
  5906  2384 9613.71758   47  184 9616.08124 9424.85999  1.99%   175  265s
  5909  2382 9453.54888   28  196 9616.08124 9425.03993  1.99%   177  280s
  5992  2417 9607.96792   41  163 9616.08124 9425.61770  1.98%   178  285s
  6111  2466 9430.27027   55  275 9616.08124 9426.84189  1.97%   178  290s
  6234  2514 9457.46450   22  269 9616.08124 9427.96843  1.96%   179  295s
  6370  2563 9602.38193   42   98 9616.08124 9429.90747  1.94%   180  300s
  6567  2639 9488.71605   32  178 9616.08124 9432.81465  1.91%   178  305s
  6685  2695 9453.39094   43  155 9616.08124 9434.00907  1.89%   179  310s
  6876  2788 9461.64812   32  166 9616.08124 9435.70698  1.88%   179  315s
  6994  2834 9550.93451   48  143 9616.08124 9436.11846  1.87%   179  320s
  7192  2931 9572.52251   23  175 9616.08124 9438.28111  1.85%   179  325s
  7380  3025 9469.98591   55  190 9616.08124 9440.40540  1.83%   178  330s
  7609  3109 9589.56788   63   68 9616.08124 9443.40751  1.80%   177  335s
  7784  3170 9519.10354   39  208 9616.08124 9444.88055  1.78%   177  340s
  7991  3256 9551.37181   46  130 9616.08124 9446.99459  1.76%   176  345s
  8218  3373     cutoff   45      9616.08124 9448.08000  1.75%   175  350s
  8319  3405 9575.77219   53  200 9616.08124 9449.21492  1.74%   176  355s
  8575  3529 9478.02212   34  279 9616.08124 9451.22260  1.71%   174  360s
  8758  3606 9603.00143   56   51 9616.08124 9452.73462  1.70%   174  365s
  8917  3670 9600.21804   36   43 9616.08124 9456.68797  1.66%   175  370s
  9158  3742 9465.17794   47  221 9616.08124 9459.23109  1.63%   174  375s
  9400  3843 9578.88847   52   60 9616.08124 9461.48651  1.61%   172  380s
  9600  3922     cutoff   50      9616.08124 9463.08449  1.59%   172  385s
  9764  3993 9573.71996   33  189 9616.08124 9465.04899  1.57%   173  390s
  9989  4096 9543.43801   49  130 9616.08124 9466.85385  1.55%   172  395s
 10177  4164 9530.44488   42  121 9616.08124 9468.41981  1.54%   172  400s
 10202  4181     cutoff   64      9616.08124 9468.41981  1.54%   172  434s
 10260  4213 9608.98678   62   39 9616.08124 9468.49272  1.53%   172  435s
 10518  4289 9538.42664   57  129 9616.08124 9470.33106  1.52%   171  440s
 10771  4408 9511.41417   53  180 9616.08124 9471.99798  1.50%   171  445s
 11000  4490 9544.85621   45   93 9616.08124 9473.68131  1.48%   171  450s
 11236  4598 9574.13899   61   42 9616.08124 9475.32298  1.46%   170  455s
 11554  4715     cutoff   76      9616.08124 9477.31407  1.44%   170  460s
 11761  4783 9501.93844   61  196 9616.08124 9478.60831  1.43%   170  465s
 11966  4871 9505.85347   33  198 9616.08124 9479.65043  1.42%   169  470s
 12073  4923 9599.84647   21  268 9616.08124 9480.12970  1.41%   170  475s
 12272  4991 9573.31147   44   60 9616.08124 9481.59137  1.40%   170  480s
 12474  5051 9586.83965   60   40 9616.08124 9483.12785  1.38%   170  485s
 12694  5135 9513.49254   29  214 9616.08124 9484.22659  1.37%   170  491s
 12864  5184 9609.58744   53  111 9616.08124 9485.40773  1.36%   170  495s
 13113  5239 9613.32282   54   80 9616.08124 9486.44989  1.35%   169  500s
 13318  5295 9536.23856   35  163 9616.08124 9487.72936  1.33%   170  505s
 13630  5420 9581.67888   57   76 9616.08124 9488.74765  1.32%   169  510s
 13826  5474     cutoff   43      9616.08124 9489.85943  1.31%   169  515s
 14018  5553 9517.63480   50  104 9616.08124 9491.19533  1.30%   169  520s
 14278  5642 9608.22515   60   41 9616.08124 9492.80554  1.28%   169  525s
 14377  5667 9583.29349   20  245 9616.08124 9493.76470  1.27%   169  530s
 14609  5724 9549.73703   55  131 9616.08124 9495.36360  1.26%   170  535s
 14812  5796 9564.39918   53   73 9616.08124 9496.39713  1.24%   170  540s
 15033  5846     cutoff   21      9616.08124 9497.55522  1.23%   170  545s
 15181  5891 9579.72722   44   44 9616.08124 9498.33198  1.22%   170  550s
 15339  5913 9580.76679   37  129 9616.08124 9498.88112  1.22%   170  555s
 15475  5946     cutoff   30      9616.08124 9499.35830  1.21%   170  560s
 15682  6019 9568.54990   55   95 9616.08124 9500.27039  1.20%   170  565s
 15744  6038 9526.30673   57  144 9616.08124 9500.43633  1.20%   170  570s
 15920  6086 9540.24111   58   75 9616.08124 9501.22441  1.19%   170  575s
 16109  6135 9533.85568   43  113 9616.08124 9501.91683  1.19%   170  580s
 16283  6193 9593.37446   44  108 9616.08124 9502.81910  1.18%   170  585s
 16519  6292 9564.23101   62   86 9616.08124 9503.74651  1.17%   170  590s
 16655  6333 9576.28884   65   34 9616.08124 9504.37736  1.16%   170  595s
 16850  6387 9542.13899   40  145 9616.08124 9505.31041  1.15%   170  600s
H16971  6404                    9615.2601629 9505.80152  1.14%   170  607s
 16976  6403 9519.42977   59  124 9615.26016 9505.82436  1.14%   170  611s
 17084  6446 9563.10030   61   96 9615.26016 9506.27959  1.13%   170  615s
 17238  6493 9540.65107   42   96 9615.26016 9506.90043  1.13%   170  620s
 17483  6580 9517.08089   34  127 9615.26016 9507.89457  1.12%   170  625s
 17740  6651 9569.55151   58   73 9615.26016 9508.76497  1.11%   169  630s
 17946  6729 9560.04252   71   79 9615.26016 9509.28085  1.10%   169  635s
 18109  6762     cutoff   24      9615.26016 9510.13907  1.09%   169  640s
 18292  6831 9583.98324   53   72 9615.26016 9510.52446  1.09%   169  645s
 18518  6894 9588.04594   56  118 9615.26016 9511.35733  1.08%   169  650s
 18642  6910 9579.79763   37  113 9615.26016 9511.63347  1.08%   170  655s
 18840  6960 9562.89723   30  123 9615.26016 9512.02549  1.07%   170  660s
 18958  6982 9562.24768   61   86 9615.26016 9512.54532  1.07%   171  665s
 19177  7020 9612.00732   30  191 9615.26016 9513.36302  1.06%   171  670s
 19357  7058 infeasible   52      9615.26016 9514.22727  1.05%   171  675s
 19521  7122 9574.37911   50   79 9615.26016 9514.78496  1.04%   171  680s
 19740  7176 9582.19085   37  138 9615.26016 9515.27444  1.04%   171  685s
 19964  7256 9569.99000   33  197 9615.26016 9515.77640  1.03%   171  690s
 20168  7311     cutoff   57      9615.26016 9516.05996  1.03%   171  695s
