Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 7705 rows, 1093 columns and 16694 nonzeros
Model fingerprint: 0xc1d6583b
Variable types: 100 continuous, 993 integer (993 binary)
Coefficient statistics:
  Matrix range     [1e-03, 9e+01]
  Objective range  [1e+02, 3e+02]
  Bounds range     [5e+02, 6e+02]
  RHS range        [2e-01, 7e+02]
Found heuristic solution: objective 183714.24400
Presolve removed 97 rows and 26 columns
Presolve time: 0.14s
Presolved: 7608 rows, 1067 columns, 21117 nonzeros
Extracted 3587 lazy constraints
Variable types: 75 continuous, 992 integer (992 binary)

Root relaxation: objective 1.463943e+05, 1753 iterations, 0.10 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 23673 11880     cutoff   25      151993.145 151725.864  0.18%   302 2341s
 23699 11895 151938.215   47  535 151993.145 151725.968  0.18%   302 2345s
 23761 11925 151965.479   45  362 151993.145 151726.204  0.18%   302 2350s
 23791 11928 151902.885   52  527 151993.145 151726.707  0.18%   302 2355s
 23847 11952 151986.772   45  362 151993.145 151727.323  0.17%   302 2360s
 23892 11977 151901.196   42  485 151993.145 151727.438  0.17%   302 2368s
 23934 12004 151989.022   78  157 151993.145 151727.558  0.17%   302 2370s
 24016 12050     cutoff   47      151993.145 151727.579  0.17%   302 2375s
 24057 12071 151871.428   63  402 151993.145 151727.716  0.17%   302 2380s
 24083 12077 151884.027   53  588 151993.145 151727.925  0.17%   302 2385s
 24164 12116 151803.769   46  553 151993.145 151728.226  0.17%   302 2390s
 24230 12147 151857.612   41  576 151993.145 151728.631  0.17%   301 2395s
 24292 12177 151815.773   35  603 151993.145 151728.762  0.17%   301 2400s
 24358 12205 151834.017   40  583 151993.145 151729.093  0.17%   301 2405s
 24424 12243 151919.508   72  353 151993.145 151729.350  0.17%   301 2410s
 24440 12239 151931.636   50  419 151993.145 151729.530  0.17%   302 2415s
 24464 12233     cutoff   51      151993.145 151730.027  0.17%   302 2420s
 24576 12313 151870.778   61  559 151993.145 151730.355  0.17%   301 2425s
 24617 12320 151857.473   46  605 151993.145 151730.450  0.17%   302 2430s
 24693 12377 151880.116   62  487 151993.145 151730.761  0.17%   301 2435s
 24795 12430     cutoff   40      151993.145 151731.004  0.17%   301 2440s
 24834 12444 151906.202   36  542 151993.145 151731.224  0.17%   301 2445s
 24893 12473 151789.265   30  567 151993.145 151731.516  0.17%   301 2450s
 24921 12488     cutoff   35      151993.145 151731.532  0.17%   301 2455s
 24986 12521     cutoff   35      151993.145 151731.809  0.17%   301 2460s
 25002 12513 infeasible   46      151993.145 151732.032  0.17%   301 2465s
 25017 12510     cutoff   34      151993.145 151732.150  0.17%   302 2470s
 25087 12547 151842.158   54  495 151993.145 151732.317  0.17%   302 2475s
 25176 12586     cutoff   53      151993.145 151732.534  0.17%   301 2481s
 25236 12612     cutoff   46      151993.145 151732.763  0.17%   301 2485s
 25296 12646 151847.641   43  449 151993.145 151733.097  0.17%   301 2490s
 25384 12677 151793.893   40  557 151993.145 151733.261  0.17%   301 2495s
 25469 12732 151894.056   50  522 151993.145 151733.438  0.17%   301 2500s
 25481 12727 151876.076   29  615 151993.145 151733.656  0.17%   301 2505s
 25528 12744 151779.892   27  560 151993.145 151733.958  0.17%   301 2510s
 25626 12789     cutoff   46      151993.145 151734.374  0.17%   301 2516s
 25673 12818 151817.163   39  508 151993.145 151734.812  0.17%   301 2520s
 25722 12831 151836.780   35  613 151993.145 151735.660  0.17%   301 2525s
 25753 12838 151947.807   47  526 151993.145 151735.766  0.17%   301 2530s
 25808 12864 151841.373   28  622 151993.145 151735.905  0.17%   301 2535s
 25861 12890 151916.962   58  417 151993.145 151736.171  0.17%   301 2540s
 25912 12904 151877.719   47  412 151993.145 151736.489  0.17%   301 2545s
 25982 12947 151903.161   44  440 151993.145 151736.857  0.17%   301 2550s
 26050 12956     cutoff   47      151993.145 151737.112  0.17%   301 2555s
 26056 12956     cutoff   30      151993.145 151737.140  0.17%   301 2560s
 26094 12964 151859.622   46  490 151993.145 151737.332  0.17%   301 2565s
 26151 12996 151905.092   66  400 151993.145 151737.732  0.17%   301 2570s
 26209 13030 151917.275   43  455 151993.145 151737.989  0.17%   301 2575s
 26233 13028     cutoff   44      151993.145 151738.426  0.17%   301 2580s
 26259 13033     cutoff   42      151993.145 151738.620  0.17%   302 2585s
 26315 13039 151853.676   41  623 151993.145 151738.833  0.17%   302 2590s
 26351 13046 151941.607   39  446 151993.145 151739.128  0.17%   302 2595s
 26401 13071 151799.066   40  611 151993.145 151739.311  0.17%   302 2600s
 26460 13100     cutoff   55      151993.145 151739.362  0.17%   302 2605s
 26503 13121     cutoff   51      151993.145 151739.684  0.17%   302 2610s
 26575 13159 151816.690   23  666 151993.145 151739.945  0.17%   302 2615s
 26631 13196 151843.239   68  424 151993.145 151740.020  0.17%   302 2620s
 26691 13211 151814.275   53  617 151993.145 151740.329  0.17%   301 2625s
 26762 13232     cutoff   47      151993.145 151740.632  0.17%   301 2630s
 26806 13243     cutoff   38      151993.145 151740.821  0.17%   302 2635s
 26824 13245     cutoff   51      151993.145 151740.898  0.17%   302 2640s
 26840 13242     cutoff   54      151993.145 151741.336  0.17%   302 2645s
 26905 13267 151905.519   75  388 151993.145 151741.431  0.17%   302 2650s
 26930 13265 151918.351   35  613 151993.145 151741.499  0.17%   303 2655s
 27011 13304 151871.224   36  533 151993.145 151741.720  0.17%   302 2660s
 27043 13311     cutoff   42      151993.145 151741.819  0.17%   303 2665s
 27054 13315 151907.452   63  351 151993.145 151741.929  0.17%   303 2670s
 27116 13341 151947.196   55  231 151993.145 151742.343  0.17%   303 2675s
 27185 13372     cutoff   37      151993.145 151742.533  0.16%   303 2680s
 27245 13393 151976.489   61  356 151993.145 151742.602  0.16%   303 2685s
 27295 13400 151979.796   61  489 151993.145 151742.678  0.16%   303 2690s
 27341 13425 151874.620   53  528 151993.145 151743.057  0.16%   303 2695s
 27378 13438 151918.581   36  597 151993.145 151743.331  0.16%   303 2700s
 27417 13459     cutoff   47      151993.145 151743.363  0.16%   303 2706s
 27438 13466 151836.355   49  583 151993.145 151743.434  0.16%   303 2710s
 27457 13477 151946.969   62  420 151993.145 151743.434  0.16%   303 2715s
 27486 13476     cutoff   33      151993.145 151743.565  0.16%   303 2720s
 27568 13499 151899.792   49  409 151993.145 151743.779  0.16%   303 2725s
 27619 13502     cutoff   49      151993.145 151744.186  0.16%   303 2730s
 27648 13516 151868.342   35  570 151993.145 151744.397  0.16%   303 2735s
 27741 13578 151813.252   26  620 151993.145 151744.561  0.16%   303 2740s
 27794 13600     cutoff   40      151993.145 151744.751  0.16%   303 2745s
 27818 13599 151908.592   34  580 151993.145 151744.894  0.16%   303 2750s
 27864 13612 151969.950   37  537 151993.145 151745.398  0.16%   303 2756s
 27914 13629 151798.041   48  575 151993.145 151745.526  0.16%   303 2760s
 27958 13646     cutoff   47      151993.145 151745.677  0.16%   303 2765s
 27997 13662 151929.963   31  528 151993.145 151745.850  0.16%   304 2770s
 28033 13659     cutoff   56      151993.145 151746.251  0.16%   304 2775s
 28045 13653 151828.895   51  614 151993.145 151746.493  0.16%   304 2780s
 28088 13669 151932.495   47  468 151993.145 151746.660  0.16%   304 2785s
 28113 13673 151952.213   24  593 151993.145 151747.018  0.16%   304 2791s
 28121 13666     cutoff   44      151993.145 151747.312  0.16%   305 2795s
 28148 13670 151967.141   44  433 151993.145 151747.362  0.16%   305 2800s
 28197 13681 151924.940   67  392 151993.145 151747.408  0.16%   305 2805s
 28255 13701 151900.292   46  584 151993.145 151747.665  0.16%   305 2811s
 28301 13726 151903.469   34  508 151993.145 151747.715  0.16%   305 2815s
 28344 13737     cutoff   32      151993.145 151747.897  0.16%   305 2820s
 28374 13734 151840.818   45  554 151993.145 151748.222  0.16%   305 2825s
 28393 13736 151901.900   40  514 151993.145 151748.470  0.16%   306 2830s
 28434 13745 151905.199   42  414 151993.145 151748.691  0.16%   306 2835s
 28499 13770 151856.454   42  547 151993.145 151748.956  0.16%   306 2840s
 28558 13795     cutoff   26      151993.145 151749.308  0.16%   306 2845s
 28582 13804 151871.246   36  619 151993.145 151749.453  0.16%   306 2850s
 28649 13839     cutoff   88      151993.145 151749.592  0.16%   306 2855s
 28694 13849 151933.008   54  444 151993.145 151749.665  0.16%   306 2860s
 28793 13885 151951.185   21  356 151993.145 151749.771  0.16%   305 2865s
 28839 13897     cutoff   35      151993.145 151749.967  0.16%   306 2871s
 28873 13920 151924.688   58  450 151993.145 151750.281  0.16%   306 2875s
 28951 13963 151798.649   36  642 151993.145 151750.505  0.16%   305 2880s
 28998 13997 151929.989   59  446 151993.145 151750.602  0.16%   305 2885s
 29034 13997     cutoff   30      151993.145 151750.675  0.16%   305 2890s
 29058 14001 151905.867   30  536 151993.145 151750.992  0.16%   306 2895s
 29115 14036 151867.177   58  338 151993.145 151751.119  0.16%   305 2900s
 29186 14047 151952.065   58  415 151993.145 151751.233  0.16%   305 2905s
 29218 14041 151934.737   35  581 151993.145 151751.585  0.16%   305 2910s
 29260 14059     cutoff   27      151993.145 151751.778  0.16%   305 2915s
 29290 14066     cutoff   55      151993.145 151751.871  0.16%   306 2920s
 29361 14110 151922.227   62  435 151993.145 151752.131  0.16%   305 2925s
 29438 14140 151923.020   58  467 151993.145 151752.288  0.16%   305 2930s
 29516 14162 151974.581   45  412 151993.145 151752.374  0.16%   305 2936s
 29577 14192 infeasible   56      151993.145 151752.516  0.16%   305 2940s
 29617 14209 151889.399   41  573 151993.145 151752.581  0.16%   305 2968s
 29637 14221 151883.674   44  410 151993.145 151752.595  0.16%   305 2970s
 29734 14263 151817.215   46  597 151993.145 151752.928  0.16%   305 2975s
 29798 14301 151838.148   33  621 151993.145 151753.021  0.16%   305 2980s
 29820 14308 151886.324   46  630 151993.145 151753.062  0.16%   305 2985s
 29837 14317 151924.162   31  598 151993.145 151753.063  0.16%   305 2995s
 29880 14318 infeasible   50      151993.145 151753.482  0.16%   305 3000s
 29913 14333 151944.810   39  520 151993.145 151753.622  0.16%   305 3005s
 29946 14340 151803.062   56  382 151993.145 151753.970  0.16%   305 3010s
 29977 14349 151966.123   59  429 151993.145 151754.236  0.16%   305 3015s
 30036 14382 151921.744   44  639 151993.145 151754.482  0.16%   305 3021s
 30060 14391 151872.693   53  485 151993.145 151754.572  0.16%   305 3025s
 30123 14423     cutoff   41      151993.145 151754.745  0.16%   305 3030s
 30168 14453     cutoff   44      151993.145 151754.846  0.16%   305 3035s
 30211 14472     cutoff   37      151993.145 151754.962  0.16%   305 3040s
 30274 14476 151905.121   42  614 151993.145 151755.082  0.16%   305 3045s
 30329 14496 151921.789   41  508 151993.145 151755.217  0.16%   305 3050s
 30349 14496     cutoff   27      151993.145 151755.325  0.16%   306 3055s
 30391 14499 151840.185   43  604 151993.145 151755.443  0.16%   306 3060s
 30477 14549     cutoff   60      151993.145 151755.628  0.16%   306 3065s
 30501 14550 infeasible   25      151993.145 151755.772  0.16%   306 3070s
 30562 14572 151846.866   36  599 151993.145 151756.048  0.16%   306 3075s
 30583 14572 151939.243   47  463 151993.145 151756.214  0.16%   306 3080s
 30593 14568     cutoff   33      151993.145 151756.349  0.16%   306 3085s
 30672 14603 151827.352   32  450 151993.145 151756.607  0.16%   306 3090s
 30749 14644 151867.229   38  642 151993.145 151756.902  0.16%   306 3095s
 30773 14645 151855.360   63  468 151993.145 151757.036  0.16%   306 3100s
 30847 14673     cutoff   48      151993.145 151757.235  0.16%   306 3105s
 30863 14675 151895.240   43  493 151993.145 151757.530  0.16%   306 3110s
 30913 14681 151953.432   80  332 151993.145 151757.584  0.15%   306 3115s
 30964 14696     cutoff   45      151993.145 151757.752  0.15%   306 3120s
 31022 14716 151832.889   49  392 151993.145 151758.142  0.15%   306 3125s
 31114 14761     cutoff   71      151993.145 151758.241  0.15%   306 3130s
 31169 14789 151951.634   37  596 151993.145 151758.402  0.15%   306 3135s
 31239 14815 151865.408   48  525 151993.145 151758.618  0.15%   306 3140s
 31307 14840     cutoff   58      151993.145 151758.647  0.15%   306 3145s
 31366 14876 151973.671   79  260 151993.145 151758.808  0.15%   306 3150s
 31412 14876 151775.336   41  589 151993.145 151759.054  0.15%   306 3155s
 31465 14893     cutoff   33      151993.145 151759.194  0.15%   306 3160s
 31482 14892 151919.538   41  466 151993.145 151759.420  0.15%   306 3165s
 31493 14885 151918.566   40  556 151993.145 151759.559  0.15%   306 3170s
 31503 14879     cutoff   38      151993.145 151759.822  0.15%   307 3175s
 31534 14885 151835.399   37  623 151993.145 151760.081  0.15%   307 3180s
 31575 14896 151876.865   27  592 151993.145 151760.155  0.15%   307 3185s
 31637 14914     cutoff   63      151993.145 151760.309  0.15%   307 3190s
 31715 14924 151957.369   32  393 151993.145 151760.354  0.15%   307 3195s
 31774 14955 151827.965   39  557 151993.145 151760.486  0.15%   307 3200s
 31867 15018 151924.754   58  376 151993.145 151760.566  0.15%   306 3205s
 31939 15042 151833.461   48  571 151993.145 151760.811  0.15%   306 3210s
 32013 15093 151901.358   45  593 151993.145 151760.944  0.15%   306 3215s
 32056 15106     cutoff   67      151993.145 151761.051  0.15%   306 3220s
 32121 15122 151855.895   52  542 151993.145 151761.252  0.15%   306 3225s
 32207 15163 151990.373   53  325 151993.145 151761.337  0.15%   306 3230s
 32290 15204     cutoff   40      151993.145 151761.569  0.15%   306 3235s
 32326 15212 151976.152   55  335 151993.145 151761.694  0.15%   306 3240s
 32349 15204     cutoff   64      151993.145 151761.880  0.15%   306 3245s
 32395 15209 151895.449   45  510 151993.145 151762.006  0.15%   306 3250s
 32481 15233     cutoff   59      151993.145 151762.099  0.15%   306 3255s
 32492 15227     cutoff   73      151993.145 151762.388  0.15%   306 3260s
 32540 15251 151975.311   35  381 151993.145 151762.563  0.15%   306 3265s
 32602 15276     cutoff   40      151993.145 151762.719  0.15%   306 3270s
 32663 15302 151930.494   35  546 151993.145 151762.989  0.15%   306 3275s
 32711 15322 151986.951   52  413 151993.145 151763.428  0.15%   306 3280s
 32771 15336     cutoff   59      151993.145 151763.514  0.15%   306 3285s
 32829 15360     cutoff   51      151993.145 151763.767  0.15%   306 3290s
 32855 15367 151924.847   36  543 151993.145 151764.013  0.15%   306 3295s
 32882 15366     cutoff   44      151993.145 151764.105  0.15%   306 3300s
 32925 15375     cutoff   47      151993.145 151764.369  0.15%   307 3305s
 32946 15376     cutoff   54      151993.145 151764.527  0.15%   307 3310s
 32983 15392     cutoff   27      151993.145 151764.653  0.15%   307 3315s
 33035 15410     cutoff   54      151993.145 151764.926  0.15%   307 3320s
 33060 15413 151884.913   63  422 151993.145 151765.140  0.15%   307 3325s
 33099 15426 151951.579   35  586 151993.145 151765.350  0.15%   307 3330s
 33116 15422 151945.841   46  560 151993.145 151765.514  0.15%   308 3335s
 33144 15429 151915.405   33  578 151993.145 151765.778  0.15%   308 3340s
 33183 15437 151886.827   71  372 151993.145 151766.053  0.15%   308 3345s
 33262 15474 151917.094   45  481 151993.145 151766.189  0.15%   308 3354s
 33278 15482     cutoff   57      151993.145 151766.189  0.15%   307 3355s
 33312 15488     cutoff   48      151993.145 151766.628  0.15%   308 3360s
 33340 15491     cutoff   33      151993.145 151766.873  0.15%   308 3365s
 33386 15503 151893.773   41  548 151993.145 151767.085  0.15%   308 3370s
 33462 15547 151921.513   32  544 151993.145 151767.322  0.15%   308 3375s
 33509 15564 151891.706   57  461 151993.145 151767.423  0.15%   308 3380s
 33568 15589     cutoff   28      151993.145 151767.703  0.15%   308 3385s
 33645 15618 151855.939   42  544 151993.145 151767.758  0.15%   307 3390s
 33705 15639 151961.122   43  393 151993.145 151767.892  0.15%   307 3395s
 33747 15654 151830.405   42  641 151993.145 151768.035  0.15%   308 3400s
 33778 15657 151889.609   27  612 151993.145 151768.297  0.15%   308 3405s
 33854 15698 151917.749   38  605 151993.145 151768.546  0.15%   308 3410s
 33886 15706 151911.034   41  583 151993.145 151768.697  0.15%   308 3415s
 33932 15709 151880.766   27  541 151993.145 151768.803  0.15%   308 3420s
 33973 15720 151990.424   36  381 151993.145 151768.914  0.15%   308 3425s
 34022 15737 151989.805   85  198 151993.145 151769.251  0.15%   308 3431s
 34030 15734 151888.115   46  499 151993.145 151769.286  0.15%   308 3435s
 34100 15759     cutoff   45      151993.145 151769.381  0.15%   308 3440s
 34147 15772 151954.002   53  333 151993.145 151769.439  0.15%   308 3445s
 34227 15802     cutoff   63      151993.145 151769.589  0.15%   308 3450s
 34257 15798     cutoff   46      151993.145 151770.117  0.15%   308 3455s
 34291 15806 151890.554   57  459 151993.145 151770.317  0.15%   308 3460s
 34316 15804     cutoff   41      151993.145 151770.483  0.15%   309 3465s
 34369 15825 151884.005   31  677 151993.145 151770.741  0.15%   309 3470s
 34429 15851 151807.802   49  462 151993.145 151770.813  0.15%   308 3475s
 34488 15886 151984.346   77  330 151993.145 151770.910  0.15%   308 3481s
 34524 15904 151941.808   27  439 151993.145 151771.137  0.15%   309 3485s
 34568 15909     cutoff   48      151993.145 151771.212  0.15%   309 3490s
 34598 15912 151915.719   37  484 151993.145 151771.510  0.15%   309 3495s
 34657 15928 151929.582   62  517 151993.145 151771.759  0.15%   309 3500s
 34681 15930     cutoff   63      151993.145 151771.828  0.15%   309 3505s
 34766 15962 151961.177   56  414 151993.145 151772.265  0.15%   309 3510s
 34804 15965     cutoff   30      151993.145 151772.356  0.15%   309 3515s
 34826 15963     cutoff   51      151993.145 151772.591  0.15%   309 3520s
 34842 15957 151844.581   47  634 151993.145 151772.739  0.15%   309 3525s
 34932 16001     cutoff   45      151993.145 151772.975  0.14%   309 3530s
 35004 16037     cutoff   49      151993.145 151773.177  0.14%   309 3535s
 35013 16032 151855.920   34  664 151993.145 151773.451  0.14%   309 3540s
 35032 16036 151911.938   42  515 151993.145 151773.517  0.14%   309 3545s
 35070 16054 151912.288   50  535 151993.145 151773.577  0.14%   309 3550s
 35116 16067 151880.913   39  649 151993.145 151773.646  0.14%   310 3556s
 35144 16068 151966.028   53  444 151993.145 151773.833  0.14%   310 3560s
 35203 16090 151885.725   66  458 151993.145 151773.984  0.14%   310 3565s
 35282 16116 151955.631   45  445 151993.145 151774.079  0.14%   309 3570s
 35318 16122 151875.621   52  260 151993.145 151774.250  0.14%   310 3575s
 35397 16192 151961.538   88  156 151993.145 151774.331  0.14%   309 3588s
 35419 16191     cutoff   26      151993.145 151774.341  0.14%   309 3590s
 35473 16219 151926.096   42  607 151993.145 151774.412  0.14%   309 3596s
 35494 16221 151908.247   39  411 151993.145 151774.649  0.14%   309 3600s
 35517 16232 151859.372   32  660 151993.145 151774.755  0.14%   309 3614s
 35518 16233 151878.721   33  622 151993.145 151774.755  0.14%   309 3615s
 35557 16247 151967.185   44  462 151993.145 151774.805  0.14%   309 3620s
 35585 16250     cutoff   54      151993.145 151774.918  0.14%   309 3625s
 35589 16246     cutoff   35      151993.145 151775.100  0.14%   310 3630s
 35607 16240     cutoff   56      151993.145 151775.418  0.14%   310 3635s
 35654 16264 151832.500   52  631 151993.145 151775.582  0.14%   310 3640s
 35713 16285     cutoff   46      151993.145 151775.898  0.14%   310 3645s
 35759 16302     cutoff   68      151993.145 151776.179  0.14%   310 3650s
 35811 16319     cutoff   61      151993.145 151776.537  0.14%   310 3655s
 35857 16347 151908.008   58  521 151993.145 151776.739  0.14%   310 3660s
 35892 16355 151947.217   33  493 151993.145 151776.836  0.14%   310 3665s
 35933 16354 151935.398   30  466 151993.145 151777.193  0.14%   310 3671s
 35968 16356 151981.826   41  522 151993.145 151777.398  0.14%   310 3676s
 36002 16362 151872.574   46  452 151993.145 151777.638  0.14%   310 3680s
 36055 16393 151956.536   53  437 151993.145 151777.754  0.14%   310 3685s
 36126 16428 151827.848   46  613 151993.145 151777.876  0.14%   310 3690s
 36182 16438 151976.876   52  527 151993.145 151777.954  0.14%   310 3695s
 36224 16449 151939.462   43  548 151993.145 151778.060  0.14%   310 3700s
 36284 16480     cutoff   45      151993.145 151778.148  0.14%   310 3705s
 36332 16503 151942.221   53  505 151993.145 151778.330  0.14%   310 3710s
 36352 16499     cutoff   39      151993.145 151778.532  0.14%   310 3716s
 36420 16521 151859.481   61  385 151993.145 151778.539  0.14%   310 3720s
 36462 16539     cutoff   29      151993.145 151778.777  0.14%   310 3725s
 36512 16565     cutoff   27      151993.145 151779.081  0.14%   310 3730s
 36588 16608 151904.014   35  522 151993.145 151779.244  0.14%   310 3735s
 36655 16630     cutoff   43      151993.145 151779.501  0.14%   310 3740s
 36687 16641     cutoff   42      151993.145 151779.701  0.14%   310 3745s
 36726 16659 151873.275   58  600 151993.145 151779.775  0.14%   310 3750s
 36747 16659 151991.536   47  337 151993.145 151779.797  0.14%   310 3756s
 36776 16673 151974.268   41  395 151993.145 151779.851  0.14%   310 3760s
 36865 16706 151912.867   56  400 151993.145 151779.921  0.14%   310 3765s
 36930 16729 151974.105   32  499 151993.145 151779.969  0.14%   310 3770s
 36951 16722     cutoff   43      151993.145 151780.280  0.14%   310 3775s
 36969 16718     cutoff   48      151993.145 151780.589  0.14%   311 3781s
 37029 16735 151986.664   67  497 151993.145 151780.669  0.14%   311 3785s
 37037 16730 151930.621   70  429 151993.145 151780.759  0.14%   311 3790s
 37068 16727     cutoff   39      151993.145 151780.914  0.14%   311 3795s
 37087 16730 151921.149   44  572 151993.145 151780.951  0.14%   311 3800s
 37145 16748 151973.234   51  490 151993.145 151781.343  0.14%   311 3805s
 37157 16741 151834.578   46  564 151993.145 151781.458  0.14%   311 3810s
 37198 16751 151985.157   28  445 151993.145 151781.520  0.14%   311 3816s
 37239 16761     cutoff   46      151993.145 151781.750  0.14%   311 3820s
 37307 16812 151960.387   54  387 151993.145 151781.865  0.14%   311 3825s
 37381 16841 151921.565   51  359 151993.145 151782.551  0.14%   311 3830s
 37430 16850 151959.774   50  521 151993.145 151782.625  0.14%   311 3835s
 37484 16874 151946.462   29  432 151993.145 151782.791  0.14%   311 3841s
 37496 16870 151932.536   51  551 151993.145 151782.822  0.14%   311 3845s
 37537 16879     cutoff   45      151993.145 151782.899  0.14%   311 3850s
 37567 16885     cutoff   25      151993.145 151783.048  0.14%   312 3855s
 37594 16893 151972.919   59  347 151993.145 151783.219  0.14%   312 3860s
 37621 16894 151869.340   46  552 151993.145 151783.293  0.14%   312 3865s
 37693 16915 151841.938   49  592 151993.145 151783.505  0.14%   312 3870s
 37774 16958     cutoff   35      151993.145 151783.600  0.14%   312 3875s
 37816 16963     cutoff   48      151993.145 151783.721  0.14%   312 3880s
 37853 16978 151957.934   67  395 151993.145 151783.946  0.14%   312 3885s
 37918 16999 151926.294   45  555 151993.145 151784.074  0.14%   312 3891s
 37927 16996 151882.545   49  584 151993.145 151784.220  0.14%   312 3895s
 37996 17038     cutoff   28      151993.145 151784.274  0.14%   312 3900s
 38046 17038 151882.954   46  580 151993.145 151784.446  0.14%   312 3905s
 38082 17041     cutoff   40      151993.145 151784.674  0.14%   312 3910s
 38095 17036 151807.564   53  644 151993.145 151784.967  0.14%   312 3915s
 38139 17053 151874.428   54  505 151993.145 151785.078  0.14%   312 3920s
 38194 17064 151866.021   50  583 151993.145 151785.135  0.14%   312 3925s
 38249 17097 151932.792   24  482 151993.145 151785.365  0.14%   312 3930s
 38294 17103 151834.160   56  481 151993.145 151785.572  0.14%   312 3935s
 38340 17124     cutoff   43      151993.145 151785.666  0.14%   312 3940s
 38369 17133     cutoff   28      151993.145 151785.849  0.14%   313 3946s
 38384 17136     cutoff   36      151993.145 151786.021  0.14%   313 3950s
 38470 17180 151957.864   58  312 151993.145 151786.089  0.14%   312 3955s
 38531 17196 151902.062   29  522 151993.145 151786.280  0.14%   312 3960s
 38607 17234 151961.245   50  533 151993.145 151786.603  0.14%   312 3966s
 38667 17266 151956.663   50  340 151993.145 151786.773  0.14%   312 3971s
 38689 17264 151887.464   46  550 151993.145 151786.916  0.14%   312 3975s
 38724 17263 151888.469   45  585 151993.145 151787.012  0.14%   312 3980s
 38740 17260 151945.425   60  456 151993.145 151787.113  0.14%   313 3985s
 38802 17263 151933.021   47  526 151993.145 151787.351  0.14%   313 3991s
 38847 17281 151889.721   45  433 151993.145 151787.532  0.14%   313 3995s
 38889 17287 151945.006   51  482 151993.145 151787.883  0.14%   313 4000s
 38906 17282 151989.683   48  538 151993.145 151787.938  0.14%   313 4005s
 38947 17291 infeasible   41      151993.145 151788.108  0.13%   313 4010s
 38967 17289 151964.565   38  593 151993.145 151788.271  0.13%   313 4015s
 38989 17286     cutoff   54      151993.145 151788.384  0.13%   313 4020s
 39055 17318     cutoff   41      151993.145 151788.495  0.13%   313 4025s
 39131 17360     cutoff   49      151993.145 151788.677  0.13%   313 4030s
 39168 17357 151885.509   35  629 151993.145 151788.889  0.13%   313 4036s
 39215 17378     cutoff   47      151993.145 151788.999  0.13%   313 4040s
 39235 17373     cutoff   27      151993.145 151789.135  0.13%   313 4045s
 39276 17378 151922.276   39  599 151993.145 151789.429  0.13%   313 4050s
 39294 17374 151985.342   49  532 151993.145 151789.497  0.13%   314 4055s
 39316 17369 151968.273   39  402 151993.145 151789.708  0.13%   314 4060s
 39336 17364 151967.804   35  501 151993.145 151789.792  0.13%   314 4065s
 39354 17354     cutoff   45      151993.145 151790.089  0.13%   314 4070s
 39415 17373 151976.275   65  216 151993.145 151790.239  0.13%   314 4075s
 39484 17389 infeasible   56      151993.145 151790.271  0.13%   314 4080s
 39498 17387 151859.636   54  540 151993.145 151790.547  0.13%   314 4085s
 39553 17411 151871.797   52  555 151993.145 151790.746  0.13%   314 4090s
 39581 17417     cutoff   40      151993.145 151790.807  0.13%   315 4095s
 39601 17411     cutoff   29      151993.145 151791.140  0.13%   315 4100s
 39637 17424     cutoff   41      151993.145 151791.173  0.13%   315 4105s
 39675 17434     cutoff   31      151993.145 151791.271  0.13%   315 4110s
 39701 17441 151894.493   52  593 151993.145 151791.441  0.13%   315 4115s
 39739 17447     cutoff   48      151993.145 151791.603  0.13%   315 4120s
 39770 17446 151850.929   26  608 151993.145 151791.697  0.13%   315 4125s
 39801 17447     cutoff   66      151993.145 151791.782  0.13%   316 4130s
 39838 17454 151928.761   37  613 151993.145 151791.906  0.13%   316 4135s
 39854 17450     cutoff   42      151993.145 151792.072  0.13%   316 4140s
 39892 17455 151864.260   50  629 151993.145 151792.414  0.13%   316 4145s
 39928 17451     cutoff   41      151993.145 151792.481  0.13%   316 4150s
 39939 17446 151911.850   27  536 151993.145 151792.671  0.13%   316 4155s
 39986 17463 151960.887   64  428 151993.145 151792.769  0.13%   316 4160s
 40022 17470 151857.124   39  543 151993.145 151792.895  0.13%   317 4165s
 40073 17492 infeasible   72      151993.145 151793.025  0.13%   317 4170s
 40161 17521 151864.191   47  478 151993.145 151793.233  0.13%   316 4175s
 40204 17533 151908.017   53  582 151993.145 151793.465  0.13%   316 4180s
 40260 17556 151989.917   70  282 151993.145 151793.548  0.13%   316 4185s
 40311 17559 151992.480   47  425 151993.145 151793.687  0.13%   316 4190s
 40312 17560 151943.862   49  457 151993.145 151793.687  0.13%   316 4201s
 40348 17574 151902.603   55  306 151993.145 151793.706  0.13%   316 4205s
 40409 17587 151981.386   26  425 151993.145 151793.976  0.13%   316 4211s
